"movie_id","studio_id"
"DPt17","SU:"
"DPt19","SAllied"
"DPt21","STimeLife"
"DPt23","SFox"
"DPt30","SU:"
,
"DPt35","SU:"
"DPt36","SU:"
"DPt37","SU:"
"DPt39","SU:"
"ERr5","SU:"
"ERr10","SU:"
"ERr12","SU:"
"ERr17","SU:"
"ERr20","SFilms du Losange"
"ERr22","SU:"
"ERr30","SGaumont"
"ERr33","SU:"
"ERr37","SCarosse"
"ERr43","SU:"
"ERr45","SU:"
"ERr47","SU:"
"ERr50","SU:"
"ERr52","SU:"
"ERr55","SU:"
"INw30","hamley"
"INw31","hamley"
"INw32","hamley"
"INw33","hamley"
"INw60","SMGM"
"JLG4","SU:"
"JLG8","SU:"
"JLG9","SU:"
"JLG10","SU:"
"JLG11","SU:"
"JLG14","SU:"
"JLG15","SU:"
"JLG16","SU:"
"JLG21","SU:"
"JLG22","SU:"
"JLG24","SU:"
"JLG25","SU:"
"JLG30","SU:"
"JLG33","SU:"
"JLG40","SU:"
"JLG52","SGaumont"
"JLG55","SLightyear Entertainment"
"JLG57","SU:"
"JLG61","SU:"
"JLG63","SU:"
"JLG65","SU:"
"LeH10","hamley"
"Leh20","hamley"
"Leh21","hamley"
"PlA100","hamley"
"PlA101","hamley"
"PlA120","SU:"
"PWe2","SColumbia"
"PWe4","SU:"
"PWe6","SU:"
"PWe10","SFox"
"PWe15","SXenon Entertainment"
"RAs10","SU:"
"RAs20","SU:"
"RuM30","SU:"
"RuM40","SFox"
"SB1","SL:USSR"
"SB2","SMosfilm"
"SRo1","hamley"
"SRo2","hamley"
"SRo3","hamley"
"SRo4","hamley"
"SRo20","SWarners"
"SRo35","SWarners"
"SRo39","SU:"
"SRo40","SFox"
"TRs1","SABP"
"TRs3","SBL"
"TRs4","SBritish Lion"
"TRs12","SU.A."
,
"TRs18","SU:"
"TRs19","SU:"
"TRs20","SU:"
"TRs21","SU:"
"TRs22","A.A."
"TRs23","Universal"
"TRs25","SOrion"
"TRs28","SU:"
"VJD1","SU:"
"VJD2","SWarners"
"xDe10","SU:"
"ACj110","hamley"
"ACj111","hamley"
"ACj112","hamley"
"ACj113","hamley"
"ACj115","hamley"
"ACj116","hamley"
"ACj117","hamley"
"ACj119","hamley"
"ACj120","hamley"
"ACj121","hamley"
"ACj122","hamley"
"ACj123","hamley"
"ACj124","hamley"
"ACj125","hamley"
"ACj127","hamley"
"ACj128","hamley"
"BiK10","SFilmservice"
"ClL1","SU:"
"ClL2","SU:"
"ClL3","SU:"
"ClL4","SU:"
"ClL5","SU:"
"ClL6","SU:"
"ClL8","SU:"
"ClL9","SU:"
"ClL11","SU:"
"ClL12","SU:"
"ClL13","SU:"
"ClL15","SU:"
"ClL16","SU:"
"ClL17","SU:"
"ClL18","SU:"
"ClL21","SU:"
"ClL22","SU:"
"ClL25","SU:"
"ClS10","SU:"
"ClS16","SU:"
"ClS22","SU:"
"ClS25","SU:"
"ClS31","SU:"
"ClS33","SU:"
"ClS36","SU:"
"ClS40","SU:"
"ClS45","SU:"
"DuC10","Paramount"
"DPo1","SBBC"
"DPo2","SBBC"
"DPo3","SBBC"
"DPo5","SBBC"
"DPo6","SBBC"
"DPo7","SBBC"
"DPo15","SBBC"
"ECo20","SU:"
"FCo10","SL:Mexico"
"FCo20","SL:Mexico"
"GeR1","hamley"
"GiP10","Rizzoli"
"GiP20","SU:"
"GOu10","SU:"
"GOu20","Gaumont Int."
"GOu30","SU:"
"GOu35","SU:"
"GPl10","SMGM"
"GSj1","hamley"
"GSj2","hamley"
"HAG1","hamley"
"IMx10","SOmnia"
"IS1","SU:"
"IS3","SVic Films"
"IS4","SU:"
"IS6","SU.A."
"IS7","SU:"
"IS10","SU.A."
"IS11","EMI"
"IS16","SU:"
"IS20","SU:"
"IS25","SFox"
"IS29","SU:"
"IS32","SU:"
"JL5","Paramount"
"JL10","Paramount"
"JL13","Paramount"
"JL15","Paramount"
"JqD1","SFranscope"
"JqD3","SU:"
"JqD4","SParc"
"JqD5","SU:"
"JqD6","SU:"
"JqD8","SU:"
"JqD12","SU:"
"JqD15","SU:"
"JqD17","SU:"
"JqD20","SU:"
"JqD22","SU:"
"JqD28","SU:"
"JSq10","SU:"
"JWa2","Warners"
"LRg10","SU:"
"LSt10","SCitation"
"MaB1","SAIP SL:\It"
"MaB10","SWoolner"
"MaB12","SU:"
"MaB21","SU:"
"MaB28","SU:"
"MBo10","SU.A."
"MeW10","SSterling"
"MeW30","SNew World"
"NOs3","SU:"
"NOs4","SU:"
"NOs12","SU:"
"NOs20","SU:"
"NOs35","SU:"
"RhL10","SU:"
"RhL13","SU:"
"RhL15","SU:"
"RhL20","SU:"
"RMD10","SMGM"
"RRu3","SU:"
"RRu5","SU:"
"RRu7","SU:"
"RRu10","SU:"
"RRu20","SU:"
"SiA10","SU.A. SL:Italy"
"StB4","SU:"
"AKj10","hamley"
"AKj11","hamley"
"AKj12","hamley"
"AKj13","hamley"
"AKj14","hamley"
"AKj15","hamley"
"AKj17","hamley"
"AKj18","hamley"
"AKj19","hamley"
"AKj21","hamley"
"AxS10","SU:"
"BFo2","SU:"
"BFo3","SU:"
"BFo4","SU:"
"BFo6","SU:"
"BFo12","Fadsin"
"BFo13","SParadine SL:\GB"
"BFo14","SMGM"
"CBl20","SU:"
"CBl25","SU:"
"CBl32","SU:"
"CBl35","SU:"
"CBl40","SU:"
"CBl67","SU:"
"CBl69","SU:"
"CBl70","SU:"
"CBl73","SU:"
"ElP10","SU:"
"ElP30","SU:"
"EOB1","Paramount"
"FrF15","SU:"
"FrF22","SU:"
"FrF28","SCinerama releasing"
"FrF30","Acquila"
"FrF40","Amicus"
"FrF45","SWarners"
"GeW3","SFox"
"GeW5","SOrion"
"GnN14","SMGM"
"GnN15","SMGM"
"GoH50","SAIP"
"GoH51","Amicus"
"GoH54","SColumbia"
"GxR03","SMGM"
"GxR05","SMGM"
"GxR06","SMGM"
"GxR07","SMGM"
"GxR10","SMGM"
"GxR20","SU:"
"GxR10","SMGM"
"GxR10","SMGM"
"HiT10","SU:"
"HiT17","SU:"
"HiT18","SU:"
"HiT30","SU:"
"HiT35","SL:Japan"
"HrC10","Prcinex"
"ICs2","SU:"
"ICs3","SU:"
"ICs4","SU:"
"ICs5","SU:"
"ICs6","SU:"
"ICs8","SU:"
"ICs9","SU:"
"ICs10","SU:"
"ICs11","SU:"
"ICs12","SU:"
"JoQ10","SWarners"
"JRo10","SU:"
"MBd10","Paramount"
"NKp1","SU:"
"NKp5","SU:"
"NKp10","SU:"
"NKp12","SU:"
"NKp22","SU:"
"NKp30","SU:"
"NKp40","SU:"
"PaP2","SU:"
"PaP10","SU:"
"PaP19","SU:"
"PaP20","SU:"
"PaP25","SU:"
"PaP26","SU:"
"PaP28","SU:"
"PaP32","SU:"
"PaP35","SU:"
"PdB3","Ariane"
"PdB10","SU:"
"PEt10","S:Capac"
"PMo1","SU:"
"PMo3","SU:"
"PMo5","SU:"
"PMo12","SU:"
"PMo13","SU:"
"PMo15","SU:"
"PMo17","SU:"
"PMo19","SU:"
"PMo20","SU:"
"PMo22","SU:"
"PMo27","SU:"
"PlT1","SU:"
"PlT8","SU:"
"PlT10","SU:"
"PlT20","SU:"
"PlT50","SU:"
"PlT60","SU:"
"RDL3","SU.A."
"RDL4","SU.A."
"RDL8","SU:"
"RDL10","SU:"
"RDL11","SU.A."
"RDL12","SFox"
"RDL13","SFox"
"RDL15","SColumbia"
"RDL18","SU.A."
"RDL19","SWarners"
"RDL20","SDovemead"
"RDL24","SCBS"
"RMe5","SU:"
"RoP2","SCompton"
"RoP3","SU:"
"RoP5","Paramount"
"RoP7","SU:"
"RoP9","Paramount"
"RoP10","SU:"
"RoP15","SU:"
"RoP20","SU:"
"SaP4","SWarner Seven Arts"
"SaP6","SU:"
"SaP10","SU:"
"SaP11","olar"
"SaP15","SU:"
"SaP19","SU:"
"SaP20","U.A."
"SaP25","SU:"
"SaP30","SU:"
"SCl5","SU:"
"SCl10","SU:"
"SeL1","SL:\It"
"SeL20","SU:"
"SeL26","SU:"
"SeL30","SU:"
"SeL35","SU:"
"SeL55","Warners"
"SlV10","SU:"
"ViM10","SU:"
"ARG1","SU:"
"ARG2","SU:"
"Ava3","SU:"
"AVa10","SU:"
"AVa12","SU:"
"AVo10","SUCC"
"BB6","Mars"
"BB7","SU.A."
"BB8","Fox"
"BB9","SU:"
"BB10","SU:"
"BB11","SU:"
"BB15","SU:"
"BB17","SMiramax"
"BtB3","SU:"
"BtB5","SU:"
"BtB7","SU:"
"BtB13","SU:"
"BtB15","SU:"
"BtB19","SU:"
"BtB25","SU:"
"BtB29","SU:"
"BtB32","SU:"
"BGi10","hamley"
"BGi11","hamley"
"BGi13","hamley"
"BGi16","hamley"
"BGi17","hamley"
"BGi18","hamley"
"BGi19","hamley"
"BGi20","hamley"
"BGi21","hamley"
"CJ3","SU:"
"CJ4","SColumbia"
"CJ8","SDisney"
"CJ9","SDisney"
"CJ10","SU:"
"ElS2","SU:"
"ElS4","SU:"
"ElS10","SU:"
"FPy1","SContinental"
"Fpy7","SAllied Arts"
"FPy8","SAlsid"
"FPy10","Universal"
"FPy20","Paramount"
"FPy22","SFox"
"FPy30","SU:"
"GgE10","SU-I"
"GlR10","SU:"
"GlR15","SU:"
"GlR20","SU:"
"GlR25","SU:"
"GRH1","SMGM"
"GRH3","SU.A."
"GRH4","SU.A."
"SU:",
"GRH5","Universal"
"GRH7","SU:"
"GRH8","SU:"
"GRH9","Universal"
"GRH10","Universal"
"GRH11","Warner"
"GRH12","SU:"
"GRH20","SU:"
"ILb10","SArt Films Int."
"ILb12","SArt Films Int."
"JsL10","hamley"
"JPd10","SU:"
"JPd20","SU:"
"JPd26","SU:"
"LFr10","SOlympic"
"LHM1","SWarners"
"LHM3","SFox"
"PY3","SBritain"
"PY4","SUS"
"PY6","SFox"
"PY7","SU:"
"PY10","SU:"
"PY11","SFox"
"PY13","SU:"
"PY15","SU:"
"PY19","SColumbia"
"PY20","SU:"
"PY25","STriStar"
"PY32","S: Buena Vista"
"PY37","S:Touchstoners"
"RD1","SU:"
"RD7","SU:"
"RD8","SU:"
"RD9","SWarners"
"R.Donner","aw"
"RD15","SWarners"
"RD18","SU:"
"RD20","SU:"
"RD30","SColumbia"
"RD37","SWarners"
"RD41","S:Warners"
"RoT10","SU:"
"RoT20","SU:"
"RNe1","SColumbia"
"RNe10","SSelmur"
"RNe15","SU:"
"RNe23","SCine Artists"
"SP5","hamley"
"SP6","hamley"
"SP25","SColumbia"
"SP31","Paramount"
"SP33","SU:"
"SP40","SWarners"
"SP45","SWarners"
"SP49","SWarners"
"SP55","Columbia"
"SP57","Columbia"
"SP61","Universal"
"SP67","Paramount"
"SP68","SU:"
"SP70","SU:"
"SP75","SU:"
"AMk10","SKadr SL:Poland"
"ASe10","Paramount"
"AWa1","SU:"
"AWa10","SU:"
"AWa12","SU:"
"AWa13","SU:"
"BdY1","SU:"
"BdY3","SU:"
"BdY6","SWarners"
"BoW1","SL:Sweden"
"BoW4","SEuropfilm SL:Sweden"
"BoW6","SSaggitarius"
"BuT10","SAA"
"Cdi10","SAA"
"CuH2","SU:"
"CuH10","SU:"
"CuH14","SU:"
"CuH20","SCannon"
"DCh15","Hammer"
"FFC2","SU:"
"FFC3","SWarners"
"FFC4","SU:"
"FFC6","Paramount"
"FFC8","Omni Zoetrope"
"FFC10","SU:"
"FFC11","SU:"
"FFC12","SZoetrope"
"FFC15","STristar"
"FFC26","SColumbia"
"FJS2","SU.A."
"FJS3","SU:"
"FJS5","SWarners"
"FJS14","SColmbia"
"FJS29","Warners"
"FJS35","SMGM-U.A."
"GLt2","SGaumont"
"GLt10","\Fr"
"GLt20","SL:\Fr"
"HvH11","hamley"
"HvH12","hamley"
"HvH14","hamley"
"ILa10","SFairway"
"ILa15","SU:"
"ILa31","SMedia"
"ILa32","MCA-Universal"
"ILa34","Universal"
"ILa38","Paramount"
"ILa50","SU:"
"ILa55","Paramount"
"JaS10","hamley"
"JaS11","hamley"
"JaS12","hamley"
"JaS13","hamley"
"JaS13","hamley"
"JaS38","Paramount-I"
"JaS40","Universal"
"JaS42","SMGM"
"Jas44","STV"
"JaS46","Universal"
"JaS48","Universal"
"JaS56","SU:"
"JaS65","STimeLife"
"JGi10","SU:"
"JLw10","SU:"
"JSn10","hamley"
"KgD10","SNDT"
"LiW1","SU:"
"LiW6","SU:"
"LiW7","SU:"
"LiW8","SU:"
"LiW9","SU:"
"LiW10","SCinema 5"
"LiW14","SU:"
"LiW20","SU:"
"LiW25","SU:"
"LiW30","SU:"
"NJ1","SU:"
"NJ8","SU.A."
"NJ12","SU:"
"NJ13","SU.A."
"NJ14","SU:"
"NJ15","SU:"
"NJ16","SWarners"
"NJ20","SColumbia"
"NJ25","SMGM"
"NJ34","SU:"
"PdR10","SFilms je Vois Tout"
"PK3","Paramount"
"PK6","SPSO"
"PK7","SWarners"
"PK15","SU:"
"PK22","SU:"
"RHd2","S:Da Ma"
,"Rolf"
"RtD10","hamley"
"RtD13","hamley"
"RyS10","SU:"
"RyS20","SU:"
"SPv10","SDisney"
"WHu10","SEMI"
"WHu14","S:USA home"
"WHu17","SU:"
"WHu27","SU:"
"Whu29","SU:"
"AII1","S:Capitole"
"AII3","S:Capitole"
"CB3","SU:"
"CB14","SRene Prod."
"CB15","SRene Prod."
"CB18","SSony"
"HaM11","hamley"
"HGL10","SU:"
"IDk4","SU:"
"IDk6","SMGM"
"IDk10","SCannon"
"IDk30","SBuena Vista"
"IDk32","SU:"
"IvP10","SU:"
"IvP15","SU:"
"IvP20","SU:"
"IvP24","SEMI"
"IvP27","SU:"
"IvP40","SHBO"
"JEu15","SU:"
"JGs6","Universal"
"JGs20","Universal"
"JGs30","SU:"
"JGs31","Universal"
"KRu2","SU.A."
"KRu3","SU:"
"KRu4","SWarners"
"KRu6","SMGM"
"KRu7","SU:"
"KRu8","SU:"
"KRu10","SU.A."
"KRu12","SU:"
"KRu16","SU:"
"KRu25","Vestron"
"KRu25","Vestron"
"KRu28","SHBO"
"KRu30","SU:"
"KRu37","SZiegler"
"LFa10","SU:"
"LHz15","SU:"
"LHz18","SU:"
"LHz20","SU:"
"LHz30","SU:"
"LwT10","hamley"
"LwT20","SNewWorld"
"LwT25","SU:"
"LwT30","SdeLaurentiis"
"LwT33","Sunn Classic"
"LwT43","SU:"
"LwT50","SOrion"
"MAp7","SGranada"
"MAp14","SU:"
"MAp21","SU:"
"MAp25","SU:"
"MAp27","Universal"
"MAp34","SU:"
"MAp41","SU:"
"MAp42","SU:"
"MAp43","SU:"
"MAp45","SNewLine"
"MAp47","SU:"
"MF2","SBarrandov"
"MF3","SBarrandov"
"MF4","SU:"
"MF6","SU.A.. CIP"
"MF7","Paramount"
"MF8","Paramount"
"MF9","SU:"
"MF15","SU:"
"MZ1","SSandrew"
"MZ15","SU:"
"PTw1","even Arts"
"PTw9","SMGM"
"RHn10","SU:"
"RuT30","SMoana Film"
"RuT36","SU:"
"TyN10","SHarlequin Int."
"TGA4","SU:"
"TGA8","SU:"
"TGA10","SU:"
"TGA20","SU:"
"TGA22","SU:"
"WFr10","hamley"
"WFr11","hamley"
"WFr12","hamley"
"WFr13","hamley"
"WFr14","hamley"
"WFr33","SU:"
"WFr35","SFox"
"WFr36","SWarners"
"WFr42","SLorimar"
"WFr60","SU:"
"WFr70","SU:"
"WFr75","Paramount"
"Z6410","SU:"
"AHb20","SEmbassy"
"AMD3","MGM"
"AMD10","SU:"
"CCG1","SU:"
"CCG2","SU:"
"CCG3","SReggane SL:\Fr"
"CCG4","SFilms Corona"
"CCG5","SU:"
"CCG6","SU:"
"CCG7","Universal"
"CCG8","SParis"
"CCG10","SMGM"
"CCG15","STriStar"
"CCG24","SU:"
"EtS1","SU:"
"EtS2","SU:"
"EtS3",
"EtS5","SU:"
"EtS6","SU:"
"EtS7","SColumbia"
"FrC1","SU.A."
"FrP2","SWarners"
"FrP14","SU:"
"HCo10","hamley"
"IBo2","SUS"
"IBo5","SWarners"
"IBo7","SWarners"
"IBo10","SU:"
"IBo20","Warners"
"IBo27","SEmbassy"
"IBo30","SU:"
"IBo35","SU:"
"IKo1","SU:"
"IKo5","SU:"
"JBH10","SColumbia"
"JBH20","SPleasant Pastures"
"JBH30","SU:"
"JkH10","SAIP"
"JkH20","SU:"
"JTl4","SU:"
"JTl6","SU:"
"JTl7","SU:"
"JTl9","SdeLaurentiis"
"KLo15","SU:"
"KLo17","SU:"
"KLo40","SU:"
"KLo43","SFine Line Features"
"KLo46","SU:"
"KLo48","SU:"
"KLo51","SU:"
"KLo55","SU:"
"KLo56","SU:"
"MBe2","SU:"
"MBe8","SU:"
"MBe18","SU:"
"Mbe22","SU:"
"MRv4","SU:"
"MRv6","Tigon"
"NoT3","SDisney"
"NoT10","SDisney"
"NoT12","SDisney"
"NoT15","SDisney"
"RKp10","SU:"
"SkT1","Japan"
"SSa10","SColumbia"
"WaL10","SU:"
"WCo10","SWarners"
"WTN12","SAllied Artists"
"xDr10","SU:"
"Z6510","SU:"
"BBw10","SColumbia"
"DrH10","SMGM"
"EBy10","Universal"
"EBy20","SU:"
"FBe10","SU:"
"FZe2","Paramount"
"FZe5","SU:"
"FZe7","SU:"
"FZe10","Cannon"
"FZe15","SShepperton"
"FZe21","S:Majestic S Miramax"
"GAd5","SU:"
"GAd10","SU:"
"GiG10","Columbia"
"HbD10","SU:"
"HyA2","SU:"
"HyA3","SWarners"
"HyA10","SABC"
"JAT3","SU:"
"JeH10","SSanta Clara"
"JM1","SCzech"
"JNe6","SU:"
"JNe10","SU:"
"JSg5","SMGM"
"JSg10","SU:"
"JSg12","SU:"
"JSg20","SU:"
"JSg22","Paramount"
"JSg35","S:NBC:"
"JSk5","SU:"
"JSk7","SU:"
"JSk8","SU:"
"JSk12","SU:"
"JSk15","SU:"
"JSk17","SU:"
"JSk20","SU:"
"JSk25","Universal"
"JuF6","Toho"
"JuF10","SToho"
"JuF18","SToho"
"LBn10","SAIO"
"MlC10","Hammer"
"MeG4","SU:"
"MeG10","SU:"
"MeG12","SWarners"
"MeG15","SU:"
"MeG20","SU:"
"MeG40","SCannon"
"MN2","U.A."
"MN3","SU:"
"MN4","SAvco"
"MN6","SColumbia"
"MN8","SU:"
"MN11","Paramount"
"MN15","SU:"
"MN22","Paramount"
"MN25","SU:"
"MN27","SU:"
"MN28","SU:"
"MiS2","SU:"
"MiS3","SFox"
"REM5","SWarners"
"REM10","SU:"
"RyK10","S:Toho"
"RyK12","S:Miracle"
"SeC10","SU:"
"SeC20","SU:"
"SNz10","SColumbia"
"WKl10","SU:"
"WKl17","SU:"
"WKl19","SU:"
"WKl30","SL:\Fr"
"WKl35","SU:"
"WKl40","SL:\Fr"
"WKl41","SL:\Fr"
"VoS2","SU:"
"VoS22","SU:"
"VoS26","SU:"
"VoS30","SU:"
"VoS32","SU:"
"VoS40","SU:"
"VoS42","SU:"
"VoS49","SU:"
"Z6610","SU:"
"Z6620","SU:"
"Z6625","SU:"
"NPk10","SU:"
"NPk30","SU:"
"ADr10","SColumbia"
"BnB1","SU:"
"BrS10","SMGM"
"BuK5","Universal"
"BuK10","SU.A."
"CaR1","SColumbia"
"CaR5","SColumbia"
"CaR15","SWarners"
"CaR20","Universal"
"CaR21","SWarners"
"CaR24","SColumbia"
"CaR27","SU:"
"CaR31","SU:"
"CaR35","SMGM"
"CaR38","Universal"
"CfO10","Hammer"
"CfO20","SU:"
"FrW10","SU:"
"FrW14","SU:"
"FrW18","SU:"
"FrW22","SU:"
"FrW30","SU:"
"FrW50","SZZipporah"
"GSs2","SU:"
"GSs3","SU:"
"IAv4","SCannon"
"IAv10","SU.A."
"IAv12","SU:"
"IAv14","SU:"
"IAv16","MGM"
"IAv18","SColumbia"
"IAv19","SWarners"
"IAv20","SU:"
"IAv21","SU.A."
"IAv25","SU:"
"IAv27","SU:"
"JrS10","Anglo Amalgamted"
"JSi10","SWalter Reade"
"JTh10","SMGM"
"LaJ5","SU:"
"LaJ13","Paramount"
"LaJ17","SU:"
"LaJ18","SU:"
"MRt3","SU:"
"MRt5","SWarners"
"MRt6","SU.A."
"MRt7","Paramount"
"MRt8","SFox"
"MRt9","SU:"
"MRt10","SU:"
"MRt11","Universal"
"MRt15","SU:"
"MRt18","Universal"
"MRt25","SU:"
"MVP5","SU:"
"MVP10","SU:"
"MVP20","SU:"
"MVP22","SU:"
"MVP40","SU:"
"MVP47","SWDR"
"PCo4","SU:"
"PCo11","SEMI"
"PCo12","SWaners"
"PCo13","SWarners"
"PCo16","SU:"
"PWi2","SU:"
"PWi3","SU:"
"PWi5","SU:"
"RDh10","SU:"
"ToL1","SAIP"
"ToL10","SWarners"
"WBz5","SU:"
"WBz7","SU:"
"WBz10","SU:"
"WBz13","Argos"
"WBz15","SU:"
"WBz17","SU:"
"WBz19","SU:"
"WH3","SU:"
"WH11","SU:"
"WH30","SSera-Molecule-Stock"
"WH38","SU:"
"ACd10","SU:"
"AlF10","SU:"
"AHv10","SAvco Embassy"
"AnP1","SU:"
"AnP7","SNew World"
"AnP8","Rank"
"AnP18","SBBC"
"BKo10","SABC"
"BdP1","SU:"
"BdP2","SU:"
"BdP8","SU:"
"BdP11","SColumbia"
"BdP12","SU:"
"BdP13","SFox"
"BdP14","SFilmways"
"BdP15","SU:"
"BdP16","Universal"
"BdP17","SColumbia"
"BdP18","SMGM-U.A."
"BdP19","SColumbia"
"BdP21","SColumbia"
"BdP25","Warners; SUniversal"
"BdP26","Universal"
"BdP30","Paramount"
"BdP32","SU:"
"BzK8","Paramount"
"BzK10","SU:"
"BzK15","SU:"
"BzK20","Paramount"
"CPR10","SHammer"
"GgD10","SKing Features"
"GiC10","Universal"
"GiC12","SWarners"
"GRo1","Walter Reade Org."
"GRo7","SCambist"
"GRo12","SU:"
"GRo18","SU:"
"GRo20","SU:"
"GRo35","SU:"
"GPi10","SU:"
"GPi13","SU:"
"GuL10","SU:"
"JOC10","SWarners"
"JfH10","SImagination"
"JFr8","SAIP"
"JFr12","SInternational Cinema"
"JFr15","SAIP"
"JGo1","SU:"
"JGo10","SAvco-Embassy"
"JGo13","SITC"
"JHe10","SU:"
"JiC2","SU:"
"JiC4","SU:"
"JiC10","SU:"
"JiC14","SU:"
"JiC20","SAIP"
"JMB1","SU:"
"JMB2","SUMC"
"JMB4","SU:"
"JMB5","SU:"
"JMB7","SShowtime"
"JRl10","SBox Office"
"JRl15","SBox Office"
"JRl20","SBox Office"
"JrP20","SU:"
"JSt1","SU:"
"KBi5","SColumbia"
"KFu10","SU:"
"KFu30","SToho"
"MB2","SUMC"
"MB3","SWarners"
"MB4","SFox"
"MB5","SFox"
"MB6","SFox"
"MB10","SU:"
"MB15","SU:"
"MB20","SU:"
"MB22","SU:"
"MRy1","SWarners"
"MRy5","SU:"
"MRy7","SU:"
"MRy9","SU:"
"MRy10","SITC"
"MRy21","Paramount"
"NoB3","SFox"
"NoB10","SU:"
"PBo2","Paramount"
"PBo3","SBBS"
"PBo5","SWarners"
"PBo6","Paramount"
"PBo7","SU:"
"Pbo8","SU:"
"PBo9","SColumbia"
"PBo11","STime-Life"
"PBo15","Universal"
"PBo18","SU:"
"PBo20","SU:"
"PlB2","SMGM"
"PlB12","SWarners"
"PlB20","SWarners"
"PlB32","SU:"
"PNe1","SU:"
"PNe2","SU:"
"PNe3","SU:"
"PNe4","SU:"
"SuR10","SU:"
"UlG1","SU:"
"UlG2","SU:"
"UlG3","SWarners"
"UlG10","SU.A."
"WLW10","Paramount"
"YYa1","SShochiku"
"YYa58","SShochiku"
"YYa60","SShochiku"
"YYa62","SShochiku"
"YYa78","SShochiku"
"YYa82","SShochiku"
"AlA10","SIndependent-International"
"AlA50","SU:"
"AlG11","Hammer"
"ATe2","SU:"
"ATe3","SU:"
"ATe16","SU:"
"ATe20","SU:"
"BSc2","SU:"
"BSc5","SU:"
"BSc7","SU:"
"BSc9","SU:"
"BSc20","SCannon"
"BSc25","SWarners"
"BSc28","SColumbia"
"BSc40","SU:"
"BSc42","SU:"
"CAm5","SU:"
"CAm7","SU:"
"CAm12","SU:"
"CAm25","SParadise"
"CAm30","SU:"
"DCa5","SWarners"
"DCa10","SMGM"
"DnH30","SNWP"
"HbR6","SColumbia"
"HbR7","SU:"
"HbR8","SU:"
"HbR10","SU:"
"HbR15","SU:"
"HbR17","SMGM"
"HbR18","SU:"
"HbR21","Paramount"
"HbR30","STriStar"
"HbR31","SBuena Vista"
"HbR32","SU:"
"HJL10","SSagittarius"
"IDx5","SColumbia"
"IDx10","SU:"
"IWa1","SU:"
"IWa2","SU:"
"IWa7","SU:"
"IWa10","SU:"
"IWa14","SU:"
"IWa20","SU:"
"IWa30","S:New Line"
"IWa35","SU:"
"IWa40","SSavoy"
"IWa45","SU:"
"JAu8","SU:"
"JAu10","SU:"
"LHK3","SU:"
"LHK5","SU:"
"LPe3","SU:"
"LPe7","SU:"
"LPe15","SU:"
"MRr5","SU:"
"NiR1","SU:"
"NiR2","SFox"
"NiR3","British Lion; Paramount"
"NiR20","SU:"
"NiR30","SU.A."
"NiR31","SU:"
"NiR40","SU:"
"NiR42","SU:"
"OuS5","SU:"
"OuS6","SU:"
"OuS10","SU:"
"OuS20","SU:"
"PHt1","SU.A.-Eon"
"PHt8","SU:"
"PHt13","SEMI"
"PHt20","SThorn EMI"
"RA1","SU:"
"RA2","SColumbia"
"RA3","SU.A."
"RA4","SU:"
"RA5","SColumbia"
"RA8","SEmbassy"
"RA10","SMarble Arch"
"RA15","STristar"
"RA17","SSavoy"
"RWF1","SAntiTheater"
"RWF2","SAntiTheater"
"RWF4","SAntiTheater"
"RWF5","SU:"
"RWF6","SU:"
"RWF7","SU:"
"RWF8","STango"
"RWF10","STango"
"RWF16","STango"
"RWF18","STango"
"RWF20","SU:"
"RWF22","SAlbatross"
"RWF23","SU:"
"RWF27","FDA"
"RWF28","SFDA"
"RWF29","SU:"
"RWF32","SL:Germany"
"RWF33","Roxy"
"RWF35","SMaura"
"RWF37.","SGaumont"
"SBg10","S:Warners"
"WA2","SU.A."
"WA4","SU.A."
"WA6","SU.A."
"WA7","SU.A."
"WA8","SU.A."
"WA9","SU.A."
"WA10","SOrion"
"WA11","SOrion-Warners"
"WA12","SOrion"
"WA13","SOrion"
"WA14","Orion"
"WA15","SOrion"
"WA17","SOrion"
"WA18","S:Orion"
"WA19","SOrion"
"WA20","STristar"
"WA21","STristar"
"WA23","SU:"
"WA25","SU:"
"WA26","SU:"
"WA27","SU:"
"WA28","S:Miramax"
"WiG10","Universal"
"xAx10","SU:"
"xOz10","SU:"
"Z1010","SColumbia"
"Z6910","SU:"
"Z6930x","SU:"
"Z6940","SU:"
"AML1","SMutual General"
"AyM18","SU:"
"BGH10","SMGM"
"BGH20","SFilmways"
"BGH26","SGolden Harvest"
"BRf1","SColumbia"
"BRf2","SColumbia"
"BRf4","SU.A."
"BRf20","SWarners"
"BRf32","SFox"
"BRf38","SU:"
"BRf395","SU:"
"DaA3","SNational General SL:Italy"
"DaA5","SFox"
"DaA7","SU:"
"DaA9","SU:"
"DaA11","SU:"
"DaA13","SU:"
"DaA18","SU:"
"DaA20","SU:"
"DCs1","SMGM"
"DCs10","SU:"
"DCs12","SU.A."
"DCs15","SU:"
"DCs30","SABC Circle"
"DCr4","SU:"
"DCr6","SU:"
"DCr10","SU:"
"DCr14","SOrion"
"DCR15","SFilmplan"
"DCr17","Lorimar"
"DCr18","SU:"
"DCr19","SU:"
"DCr20","Fox"
"DCr22","SU:"
"DCr25","SFox"
"DCr30","SU:"
"DCr35","SU:"
"DCr37","SU:"
"DHe10","SAIP"
"DoC2","SU:"
"DoC7","SAvco Embassy"
"DoC10","SLeisure Investments"
"EdA5","SU:"
