movie_id,title,year,genre,color_process,location,notes
EL36,Sumurun,1920,drama,,Arabia,"W(Hans Kr""aly, Lubich) Alt(One Arabian Night; USA)"
EL37,Anna Boleyn,1920,drama,,,Alt(The Deception; USA)
EL38,Die Bergkatze,1921,drama,,,"W(Hans Kr""aly, Lubich)"
EL39,Das Weib des Pharao,1922,drama,,Egypt,Alt(The Loves of Pharao; USA)
EL40,Die Flamme,1923,drama,,"Paris, France",Alt(Montmartre; USA} Nt(only fragmen left)
EL41,Rosita,1923,,,,
EL44,Forbidden Paradise,1924,"romantic, biography",,"court, Russia","W(Edwin Justus Meyer) B(Lajos Biro, Mehior Lengyel) V(Hans Dreier)"
EL46,Lady Windermere's Fan,1925,comedy,black-and-white,,B(Oscar~Wilde)
EL48,The Student Prince,1927,romantic,,"Heidelberg, Germany",W(Kraly) Alt(The Student Prince in old Heidelberg; USA)
EL49,The Patriot,1928,,,,
EL51,The Love Parade,1929,,black-and-white,"Paris, France; Sylvania","Nt(sound) M(Leo Robin, Victor Scherzinger) W(Ernst Vajda, Guy Bolton) C(Victor Milner; AAN) Seen(5Feb1988)"
EL52,Paramount on Parade,1930,musical,,,Nt(many CoD)
EL54,The Smiling Luitenant,1931,musical,,,
EL55,The Man I Killed,1932,,black-and-white,"Paris, France; T(1919)",Alt(Broken Lullaby; USA)
EL57,Trouble in Paradise,1932,romantic,black-and-white,"Venice, Italy; Paris France",W(Samson Raphaelson) Seen(20Feb1988) VT()
EL58,If I had a Million,1932,,color,,"Er(only E,P)"
EL60,Design For Living,1933,,black-and-white,,B(Noel Coward) W(Hecht) Seen(20Feb1988)
EL61,The Merry Widow,1934,musical,black-and-white,"Paris, France","M(Lehar) W(Samuel Raphaelson, Ernest Vadja) Seen(9Feb1988)"
EL62,Angel,1937,,,,W(Samuel Raphaelson) Seen(29Feb1988)
EL64,Ninotchka,1939,romantic,black-and-white,"Paris, France","W(Brackett, B.Wilder, Walter Reisch; AAN) B(Michael Lengyel; AAN) Seen(27Feb1988)"
EL67,To Be or Not To Be,1942,comedy,black-and-white,"Warsaw, Pland",Seen(5Mar1988)
EL68,Heaven Can Wait,1943,romantic,Technicolor,"NYC, NY",C(Edward Cronjager) W(Samuel Raphaelson) Seen(5Mar1988)
EL69,Cluny Brown,1946,romantic,black-and-white,,Seen(1988)
PFo10,Cabiria,1914,"drama, epic, action",,,B(Gabrielle d'Annunzio) M(Idlebrando Pizzetti)
PFo15,Il Fuoco,1915,drama,color,,
PFo20,Tigre Reale,1916,drama,,,B(Giovanni Verga)
PFo25,Hedda Gabler,1919,drama,,,B(Henrik Ibsen)
ReB8,The Italian,1914,drama,,,Le(75m)
ReB10,The Typhoon,1914,drama,,,Le(50m)
ASa14,Bluebeard's Seven Wives,1926,drama,,,
ASa29,The Sea Wolf,1930,drama,,,
ASa30,Body and Soul,1931,drama,,,
ASa31,Daddy Long Legs,1931,romantic,"black-and-white, color","school, MA",B(Jean Webster) Seen(21Apr1997)
ASa34,Rebecca of Sunnybrook Farm,1932,drama,black-and-white,"csd, USA",
ASa39,People Will Talk,1935,comedy,black-and-white,clinic,"Seen(21Apr1997) M(""Academic Festival Ouverure"")"
ASa41,Winterset,1936,drama,,,B(Maxwell Anderson) Note(based on Sacco-Vanzetti case)
ASa47,Our Leading Citizen,1939,drama,,,
ASa50,Jack London,1943,biography,,,
ASa51,The Hairy Ape,1944,drama,,,B(Eugene ONeil)
ECa10,The Final Judgement,1915,,,,
ECa20,The trail to Yesterday,1918,,,,
ECa30,Rio Grande,1920,,,,
ECa50,Resurrection,1927,,,,
ECa55,Ramona,1928,,,,
ECa60,Evangeline,1929,,,,
ECa64,New Moon,1930,musical,,,"Er(D, Tm)"
ECa65,The Spoilers,1930,adventure,black-and-white,Alaska,
ECa75,Are We Civilized,1934,,,,
GD1,Les Soeurs Ennemies,1915,,silent,,
GD2,Geo le Mysterieux,1916,,silent,,
GD3,Venus Victrix,1916,,silent,,
GD7,La Fete EsPanaVisionole,1919,,silent,,W(Delluc)
GD10,La Belle Dame Sans Merci,1920,,silent,,
GD13,La Souriante Madame Beudet,1923,,silent,,
GD19,La Coquille et le Clergyman,1926,,silent,,"B(Artaud), Le(30min)"
GMf20,Tennessee's Pardner,1915,romantic,,,W(Marion Fairfax) B(Bret Harte) Le(65m)
GMf21,Gentleman of Leisure,1915,drama,,,"W(W.DeMille) B(John Stapleton, P.G. Wodehouse) C(Walter Stradling) Le(65m)"
GMf40,Pettigrew's Girl,1919,romantic,,"NYC, NY",
GMf60,Dracula,1931,horror,black-and-white,Transylvania,B(Bram Stoker) Nt(shot on same se as TBr55) Lang(Sp)
GMf70,The Light That Failed,1940,drama,,"London, England",B(Kipling)
GuS10,Assunta Spina,1915,drama,,,B(Salvatore di Giacomo)
IGA30,The Little Red Schoolhouse,1923,,,,
IGA40,The Phantom Express,1925,,,,
IGA50,Alexander Hamilton,1931,biography,black-and-white,,
IGA60,The Man Who Played God,1932,,,,
IGA70,Voltaire,1933,biography,,,
JGE10,Joyous Troublemakers,1920,comedy,,,
JGE18,Nero,1922,history,,,
JGE20,Queen of Sheba,1922,epic,,,
JMa30,Asphalt,1929,drama,black-and-white,"Berlin, Germany; T(1920) Seen(20Jun1992)",
JMa60,The House of Seven Gables,1940,,black-and-white,,M(Frank Skinner; AAN)
JMa70,Johnny Doen't Live Here Any More,1944,,,,
LaW10,The Corporal's Daughter,1915,comedy,,,Le(12min)
LFl30,Les Vampires,1915,horror,,,Nt(10 episodes) Le(421min)
LFl50,Fantomas,1916,Crim,,,Nt(multiple episodes)
LFl70,Judex,1917,cops-and-robbers,,"Paris, France",Nt(12 episodes) Le(335min)
RaW2,The Thief of Bagdad,1924,adventure,silent,,Seen(17Jul1989) VT()(part) V(Anton~Grot)
RaW13,What Price Glory,1926,,black-and-white,,Nt(Movietone sound)
RaW20,The Loves of Carmen,1927,comedy,,,
RaW24,Sadie Thompson,1928,,,,B(W.Somerset Maugham: Rain) Er()
RaW40,The Man Who Came Back,1930,,black-and-white,,
RaW41,The Big Trail,1930,,black-and-white,,
RaW44,The Yellow Ticket,1931,,black-and-white,,
RaW59,The Roaring Twenties,1939,"adventure, biography, musical",black-and-white,"NYC, NY; T(1920)",
RaW60,St.~Louis Blues,1939,musical,black-and-white,St.Louis MO,
RaW61,They Drive by Night,1940,,black-and-white,,
RaW62,High Sierra,1941,cops-and-robbers,black-and-white,,
RaW64,The Strawberry Blonde,1941,romantic,black-and-white,"Brooklyn, NY","W(Julius~Epstein, Philip~Epstein) C(Howe) M(Heinz Roemheld; AAN)"
RaW65,Manpower,1941,,black-and-white,,
RaW66,Desperate Journey,1942,adventure,black-and-white,,Seen(17Mar1990)
RaW70,Objective Burma,1945,,black-and-white,,
RaW72,The Man I Love,1946,drama,black-and-white,,
RaW73,One Sunday Afternoon,1949,musical,Technicolor,"Brooklyn, NY",
RaW74,White Heat,1949,,black-and-white,,
RaW75,colorado Territory,1949,western,black-and-white,West,
RaW77,Distant Drums,1951,western,color,West,
RaW80,Gun Fury,1953,western,3D,West,
RaW81,Sea Devils,1953,,,,
RaW82,Battle Cry,1954,romantic,"Warnercolor, Cinemascope","mil.inst., U.S.",W(B(Leon Uris)) M(Steiner; AAN)
RaW85,Band of Angels,1957,drama,Warnercolor,"plantation, LA",Seen(23Sep1990)
RaW93,A Distant Trumpet,1964,,,,
SG10,Ceux de Chez Nous,1915,,,,
SG15,La Voyante,1925,,silent,,
SG20,Les Deaux Couver,1932,,,,
SG25,Bonne Chance,1935,,,,
SG30,Le Roman d'un Tricheur,1936,comedy,,,W(Guitry) Lang(Fr) Alt(Story of a Cheat; USA)
SG33,Les Perles de la couronne,1937,biography,,,"CoD(Jaque) W(Guitry) CoD(ChristianJaque) Lang(Fr, It, GB, Abessynian (French spoken backwards)"
SG35,Quadrille,1938,,,,
SG37,Champes-Elysees,1938,biography,,,
SG40,Ils Etaient Neuf Celibataires,1939,,,,
SG43,Le Destin Fabuleux de Desiree Clary,1942,biography,black-and-white,,Alt(The Fabulous Destiny of Desiree Clary; USA)
SG45,Donne-moi Tes Yeux,1943,,,,
SG50,Le Comedien,1949,,,,
SG54,La Poison,1951,mystery,,,
SG55,Debureau,1951,,,,
SG60,Versailles,1954,drama,,"palace, Versailles, France",Alt(Royal Affairs of Versailles; USA) Alt(Si Versailles m'etait conte; Fr)
SG65,Napoleon,1955,,,,
SG66,Si Paris m'etait conte,1955,drama,,"Paris, France",Alt(Paris; USA)
SG69,Les Trois Font la Paire,1957,mystery,,"studio, France",W(Guitry)
SG70,Le Vie a Dieux,1957,,,,
SG71,Assassins et Voleurs,1957,"mystery, comedy",,,"suburb, Paris, France"
WDT17,Tom Sawyer,1917,,,,B(Mark Twain)
WDT19,Johanna Enlis,1918,romantic,,"farm, PA",W(Frances Marion)
WDT20,Huck and Tom,1918,,,,B(Mark Twain)
WDT27,Anne of Green Gables,1919,drama,,,
WDT31,Huckleberry Finn,1920,,,,B(Mark Twain)
Z1510,Two Orphans,1915,drama,,,
Z1512,The Clemenceau Case,1915,drama,,,
Z1514,The Stain,1915,drama,,,
Z1516,Lady Audley's Secret,1915,drama,,,
Z1518,The Vixen,1916,drama,,,
Z1520,A Fool There Was,1916,drama,,,
Z1522,Sin,1916,drama,,,
Z1524,The Light,1916,drama,,,
Z1526,Destruction,1916,drama,,,
Z1530,The Serpent,1916,drama,,,
Z1532,Eternal Sappho,1916,drama,,,
Z1536,Her Double Life,1916,drama,,,
Z1538,Cleopatra,1917,drama,,,
Z1540,Madame Du Barry,1917,drama,,,
Z1542,Under Two Flags,1917,drama,,,
Z1544,Camille,1917,drama,,,
Z1546,Heart and Soul,1917,drama,,,
Z1548,The Tiger Woman,1917,drama,,,
Z1550,Salome,1918,drama,,,
Z1552,When A Woman Sins,1918,drama,,,
Z1556,The She Devil,1918,drama,,,
Z1562,La Belle Russe,1919,drama,,,
Z1564,When Men Desire,1919,drama,,,
Z1566,The Siren's Song,1919,drama,,,
Z1568,A Woman There Was,1920,drama,,,
Z1570,The Price of Silence,1921,drama,,,
Z1572,Her Greatest Love,1921,drama,,,
Z1576,The Unchastened Woman,1925,,black-and-white,,
Z1578,Madame Mystery,1926,comedy,black-and-white,,
Z1580,The Dancer of Paris,1928,,black-and-white,,
AB1,Perfido Incanto,1916,,,,
AB2,Thais,1916,,,,CoD(Ricardo Cassano)
AG10,J'accuse,1919,,,,Nt(impressionistic)
AG20,Napoleon,1927,"biography, epic",color,France,W(Gance) Le(6hours)
AG50,J'accuse,1937,drama,,"mil.inst., France",
AG65,Magirama,1955,history,,France,
AG70,Austerlitz,1960,history,,France,
HK1,Who Pays,1916,,,,
HK10,Tol'able David,1921,,,,
HK20,The White Sister,,aw,,,
HK25,Stella Dallas,1925,drama,,,Nt(The tear-jerker of all time)
HK30,Whoopie,1929,musical,,,V(Busby Berkeley) Er(D)
HK50,State Fair,1933,comedy,black-and-white,"M(Louis deFrancesco) W(Paul Green, Sonya Levien; AAN)",
HK56,Way Down East,1936,drama,black-and-white,"csd, USA",
HK58,Lloyd's of London,1936,history,black-and-white,"London, England; T(1780)",C(Ben Glennon)
HK63,Ramona,1936,,,,
HK66,In Old Chicago,1938,drama,black-and-white,,B(Niven~Busch; AAN) M(Louis Silver; AAN) Seen(1988)
HK67,Alexander's Ragtime Band,1938,musical,black-and-white,,M(Irving Berlin; AAN) B(Irving Berlin; AAN) M(A.Newman; AA) Cost($2M)
HK71,Maryland,1940,,,,
HK72,Chad Hanna,1940,,,,
HK75,The Black Swan,1942,,Technicolor,,C(Leon Shamroy; AA) M(A.Newman; AAN)
HK76,The Song of Bernadette,1943,drama,,,
HK77,Wilson,1944,biography,color,"Princeton, NJ; Washington, DC",C(;AA) W(; AA)
HK79,Margie,1946,,,,
HK80,Captain from Castile,1947,adventure,,,
HK82,Twelve OClock High,1949,thriller,black-and-white,"mil.inst, England; T(1945)",
HK83,The Gunfighter,1950,western,,West,
HK89,The Snows of Kilimandjaro,1952,"adventure, romantic",Technicolor,Africa,C(Leon Shamroy; AAN) M(Herrmann)
HK91,Love is a many Splendored Thing,1955,romantic,"DeLuxe, Cinemascope",Hong Kong; T(1950),"B(Han Suyin) M(A.Newman, Sammy Fain, Paul Francis Webster; AA) C(Leon Shamroy; AAN)"
HK92,Untamed,1955,adventure,"DeLuxe, Cinemascope",,Seen(11Mar1990) VT()
HK94,The Sun also Rises,1957,adventure,,"Paris, France; Spain; T(1919)",B(Hemingway)
JqF2,"Tetes de Femmes, Femmes de Tete",1916,,,,W(Feyder) Le(short)
JqF4,Un Conseil d'Ami,1917,comedy,,,Le(short)
JqF10,L'Atlantide,1921,,,,
JqF20,Les Noveuax Messieurs,1929,,,,
JqF25,The Kiss,1929,drama,black-and-white,,
JqF30,Le Grand Jeu,1934,drama,,,Nt(MGM's last silent film)
JqF40,La Kermesse Heroique,1935,comedy,black-and-white,Flanders; T(1616),Alt(Carnival in Flanders; USA)
JqF60,La Lois du Nord,1939,,,,
MaN30,Rebecca of Sunnybrook Farm,1917,drama,,,
MaN40,Dady Long-Legs,1919,romantic,black-and-white,"school, MA",B(Jean Webster)
SFr42,Private Lives,1931,"drama, comedy",black-and-white,,B(Noel Coward)
SFr43,The Guardsman,1931,comedy,black-and-white,,B(Ferenc Molnar)
SFr46,Reunion in Vienna,1933,drama,,,
SFr50,Dark Angel,1935,,,,
WDM3,The Ragamuffin,1916,romantic,,,B(Sir James Barrie)
WDM5,What Every Woman Knows,1921,romantic,,,B(Sir James Barrie)
WDM10,Nice People,1922,,,,
WDM20,Craig's Wife,1928,,,,
AbA10,Il processo Clemenceau,1917,drama,,,Le(2h)
AlW60,The Adventures of Sherlock Holmes,1939,,black-and-white,"London, England",Ser(Sherlock Holmes)
BsK10,One Week,1920,,silent,,Le(short)
BsK12,Hard Luck,1921,,silent,,Le(short)
BsK13,The Paleface,1921,,silent,,Le(short)
BsK14,The Boat,1921,,silent,,Le(short)
BsK15,Neighbors,1921,"romantic, comedy",,,Le{Short)
BsK25,My Wife's Relations,1922,,silent,,Le(short)
BsK26,Day Dreams,1922,,silent,,Le(short)
BsK27,Cops,1922,,silent,,Er(Keaton D)
BsK32,The Love Nest,1923,,silent,,Le(short)
BsK35,The Baloonatic,1923,,silent,,Le(short)
BsK37,Our Hospitality,1923,comedy,silent,,Er(Keaton D)
BsK39,The Three Ages,1923,comedy,,"T(4000BC, AD, 1920)",
BsK40,The Navigator,1924,comedy,silent,"ocean liner, Atlantic",CoD(Donald Crisp)
BsK52,Go West,1925,comedy,,,
BsK55,The Three Ages,1925,comedy,black-and-white,Le(short),
BsK58,Estrallos,1925,comedy,black-and-white,Lang(Sp),
BsK59,Battling Butler,1926,comedy,black-and-white,,
BsK70,colorlege,1927,comedy,,,
BsK82,Seven Chances,1930,comedy,black-and-white,"church, csd",
BsK90,One-Run Elmer,1935,,black-and-white,,Le(short)
BsK91,Tars and Stripes,1935,,black-and-white,,Le(short)
BsK95,Grand Slam Opera,1936,,black-and-white,,Le(short)
FbM10,Cenere,1917,drama,,,
FLl4,The Only Way,1918,drama,,,B(Dickens: A Tale of Two Cities)
FLl7,Les Miserables,1918,drama,,,Nt(#3)
FLl10,Madame X,1920,drama,,,B(Alexandre Bisson)
FLl20,Oliver Twist,1922,,,,
FLl30,The Divine Lady,1929,biography,black-and-white,England,C(J.F.Seitz; AAN)
FLl40,East Lynne,1931,drama,black-and-white,,C(J.F.Seitz) B(Mrs.~Henry Wood)
FLl50,Passport to Hell,1932,,,,
FLl59,Cavaade,1933,drama,,"London, England; T(1Jan1900); Titanic, Atlantic",B(Noel Coward)
FLl62,Berkeley Square,1933,romantic,black-and-white,"London, England",B(Henry James: The Sense Of The Past)
FLl80,Wells Fargo,1937,western,black-and-white,West,
FLl85,Maid of Salem,1961,"drama, biography",black-and-white,"Salem, MA; T(1692)","M(Victor Young) VT(N:HT4,HP7)"
GM190,The Goldwyn Follies,1938,musical,Technicolor,"Hollywood, CA","M(A.Newman, George Gershwin; AAN)"
GM200,Destry Rides Again,1939,western,black-and-white,"Bottleneck, town, West","W(Felix Jackson< Gertrude Purcell, Henry Meyers) B(Max Brand) C(Hal Mohr) M(Frank Skinner)"
GM210,The Ghost Breakers,1940,,black-and-white,"haunted mansion, Cuba",
GM220,Murder He Says,1944,,,,
GM222,Incendiary Blonde,1945,biography,,"speakeasies, NYC, NY",
GM223,The Blue Dahlia,1946,noir,black-and-white,W(Raymond Chandler),
GM224,Monsieur Beaucaire,1946,,color,,"W(Frank, PanaVisionama)"
GM225,The Happy Barber,1946,comedy,,,
GM226,Tm:The Perils of Pauline,1947,drama,,,
GM227,Variety Girl,1947,drama,black-and-white,"Hollywood, CA",
GM230,Fancy PanaVision,1950,,,,
GM237,Houdini,1953,"biography, drama, romantic",Technicolor,"fairgrounds, USA",M(Roy Webb) C(E.Laszlo)
GM238,Scared Stiff,1953,comedy,black-and-white,haunted mansion,
GM242,Money From Home,1954,comedy,"color, 3D","race tracks, US",B(Damon Runyon)
GM305,The Gazebo,1959,"thriller, comedy",Technicolor,garden,
GM310,Papa's Delicate Condition,1963,comedy,Technicolor,"town, TX","M(James vanHeusen, Sammy Cahn; AA)"
IF15,Marked Men,1920,western,silent,West,B(Peter Pernard Kyrs)
IF43,The Iron Horse,1924,western,silent,West,"W(Charles Kenyon, John Russell) C(George Schneideman, Burnett Guffey) Le(2h)"
IF73,The Lost Patrol,1934,,,,W(D.Nichols)
IF75,Judge Priest,1934,comedy,,"town, KE",
IF76,The Whole Town's Talking,1935,drama,black-and-white,,C(J=oseph August)
IF77,The Informer,1935,,black-and-white,,B(Liam O'Flaherty) W(D.Nichols; AA) M(Steiner; AA)
IF79,The Prisoner of Shark Island,1936,history,black-and-white,"USA, T(1860)",W(Nunally~J.) C(Bert Glennon)
IF81,Wee Willie Winkie,1937,romantic,,,
IF83,The Hurricane,1937,drama,black-and-white,"island, Pacific","C(Nykvist) B(Charles Nordhof, James Norman Hall) W(D.Nichols) M(A.Newman; AAN)"
IF86,Stagecoach,1939,western,black-and-white,West,"M(Richard Hageman, al.; AA) C(Bert Glennon, Ray Binger; AAN) W(D.Nichols)"
IF87,Young Mr.~Lincolorn,1939,biography,black-and-white,"town, IL",W(Lamar Trotti; AAN) B(Earnest Haycox) Seen(10Oct1989)
IF90,The Long Voyage Home,1940,,,ocean,W(D.Nichols) B(Eugene ONeil) C(Gregg Toland)
IF91,Tobacco Road,1941,drama,black-and-white,"csd, GA",
IF94,December 7,1942,BioG,black-and-white,"Pearl Harbor, HI",
IF98,My Darling Clementine,1946,,black-and-white,,
IF99,Fort Apache,1948,western,color,AZ,
IF101,She Wore a Yellow Ribbon,1949,western,color,,
IF106,The Quiet Man,1952,drama,,Ireland,
IF108,Mogambo,1953,adventure,color,Africa,"W(John Lee Mahin) C(Surtees, Freddie Young)"
IF109,The Sun Shines Bright,1954,,,,
IF111,Mr.~Rober,1955,"comedy, action","Warnercolor, Cinemascope",cargo ship; T(1943),"CoD(M.LeRoy) W(Frank~Nugent, J.Logan)"
IF112,The Searchers,1956,"action, western","Technicolor, Vistavision","ranch, TX; T(1886)",C(Winton Hoch) W(Frank~Nugent) M(Steiner)
IF113,The Wings of Eagles,1957,,,,
IF115,The Last Hurrah,1958,drama,black-and-white,,W(Frank~Nugent) B(Edwin O'Connor)
IF120,The Man Who Shot Liberty Valance,1962,western,black-and-white,"Shinbone, town, West",
IF125,Tm:Donovan's Reef,1963,comedy,Technicolor,,W(Frank~Nugent)
ISR5,Little Miss Hoover,1920,comedy,,"chicken farm, MD; T(1918)",
ISR10,Dr.~Jekyll and Mr.~Hyde,1920,horror,,,
ISR30,Our Little Girl,1935,horror,black-and-white,,
RAB10,The Black Mantilla,1917,,silent,,
RAB11,A Dream of Egypt,1917,,silent,,Er(Baldwin D)
RAB12,A Romany Rose,1917,,silent,,Er(Baldwin D)
RAB13,Little Mariana's Triumph,1917,,silent,,Er(Baldwin D)
RAB14,Amelita's Friend,1917,,silent,,Er(Baldwin D)
RWN2,The Good Bad Girl,1931,,,,
RWN20,Sherlock Holmes in Washington,1943,thriller,black-and-white,"Washington, DC",Ser(Sherlock Holmes)
RWN28,The Scarlet Claw,1944,thriller,black-and-white,"London, England",Ser(Sherlock Holmes)
RWN34,The Woman in Green,1945,thriller,black-and-white,"London, England","Ser(Sherlock Holmes) B(A,C.Doyle)"
RWN36,The House of Fear,1945,thriller,black-and-white,"London, England",Ser(Sherlock Holmes)
RWN38,Pursuit to Algiers,1946,thriller,black-and-white,"London, England",Ser(Sherlock Holmes)
RWN41,Black Angel,1946,,,,W(Woolrich)
RWN44,Terror by Night,1946,thriller,black-and-white,"train, England",Ser(Sherlock Holmes)
RyB9,Hollywood Party,1934,"comedy, cartoon",black-and-white,"Hollywwod, CA","CoD(Allan Dwan, Rowland)"
RyB10,The Painted Veil,1934,drama,black-and-white,China,
RyB11,Clive of India,1935,,,,
RyB14,Metropolitan,1935,musical,black-and-white,"opera house, NYC, NY",
ViS5,The Clodhopper,1917,comedy,,,
ViS53,The Return of Peter Grimm,1926,,,,
ViS58,Forgotten Faces,1928,drama,,,
ViS60,Redskin,1929,western,"2-color-Technicolor, black-and-white","Navajo reservation, West",
ViS84,Road to Singapore,1940,comedy,black-and-white,,
ViS86,Road to Zanzibar,1941,comedy,black-and-white,,
ViS87,The Fleet's In,1942,comedy,black-and-white,,
ChB2,So Big,1923,,,,
ChB5,The Bridge of San Luis Rey,1923,,,,
ChB9,The Mask of Fu Manchu,1932,mystery,black-and-white,China,CoD(Ch.Vidor) Ser(FuManchu; 18) V(C.Gibbons)
EvS1,Blind Husbands,1918,drama,,,
EvS2,The Devil's Passkey,1919,,,,
EvS3,Foolish Wives,1921,,,,
EvS5,Greed,1923,,silent,"SFO, CA","Le(420mins) B(Frank Norris: McTeague) W(Gibson Gow, Frank Norris)"
EvS6,The Merry Widow,1925,musical,black-and-white,,
EvS7,The Wedding March,1927,drama,,Austria; T(1800),Le(196m)
EvS8,Queen Kelly,1928,,,,
FrN2,Sex,1920,,,,
FrN3,The Mark of Zorro,1920,adventure,,"LA, CA; T(1820, sPanaVisionish)",
FrN4,The Three Musketeers,1921,adventure,,,
FrN5,Blood and Sand,1923,adventure,,,
FrN8,Ben Hur,1927,adventure,"color, black-and-white",,
FrN9,Camille,1927,,black-and-white,,
FrN11,The Mysterious Lady,1928,drama,,Russia,
IMS10,Husbands and Lovers,1923,,,,
IMS20,Back Street,1932,drama,black-and-white,"Cincinnati, OH; NYC, NY; T(1900-1931)",B(Fanny Hurst)
IMS30,The Magnificent Obsession,1935,romantic,black-and-white,,W(Robert Blees) B(Llloyd C. Douglas
IMS35,Parnell,1937,biography,black-and-white,,
IMS40,When Tomorrow Comes,1939,drama,black-and-white,,B(J.B.Cain)
IMS50,Holy Matrimony,1943,comedy,black-and-white,England,W(Nunally~J.; AAN)
IMS60,Leave Her to Heaven,1945,drama,Technicolor,"csd, NM",B(Ben Ames Wiliams) C(Leon Shamroy; AA)
IMS70,Oh You Beautiful Doll,1949,,,,
JKm10,Song of Songs,1918,drama,,,
KV23,The Big Parade,1925,,,,
KV24,La Boheme,1926,comedy,,"Paris, France; T(1810)",W(Fred DeGressac) B(Henri Murger)
KV25,The Pay,1927,comedy,,,
KV26,The Crowd,1928,drama,,,
KV27,Show People,1928,drama,,,"W(Laurence Stallings,)"
KV28,Hallelujah,1929,,,,
KV31,Street Scene,1930,,,,
KV32,The Champ,1931,,,,
KV34,Bird of Paradise,1932,"romantic, drama",black-and-white,,
KV36,Our Daily Bread,1934,,,,
KV40,Stella Dallas,1936,drama,black-and-white,,Nt(The tear-jerker of all time) B(Olive Higgins Prouty)
KV41,The Citadel,1938,,,,
KV43,My Son My Son,1940,,black-and-white,,
KV50,An American Romance,1944,drama,Technicolor,,C(Harod Rosson)
KV58,The Fountainhead,1949,drama,black-and-white,buildings,B(Ayn Rand) C(Burks)
KV62,Love Me Or Leave Me,1955,biography,Technicolor,,
KV64,War and Peace,1956,,Technicolor,Russia,
TB10,The Virgin of Stamboul,1920,,,,
TB15,Under Two Flags,1922,,,,
TB34,The Big City,1927,drama,,,W(T.Browning)
TB35,London After Midnight,1927,horror,,,Nt(no remaining prin) Alt(The Hypnotist; GB)
TB40,West of Zanzibar,1928,,,,
TB45,The Unholy Three,1929,,silent,,Er(T.Browning D 1929-- used in remakes)
TB50,The Unholy Three,1930,,black-and-white,,
TB55,Dracula,1930,horror,black-and-white,"Transylvania, Romania",C(Freund) M(Tchaikowsky) B(Bram Stoker) VT(N:HQ6)
TB60,Freaks,1932,horror,black-and-white,circus,
TB70,The Devil Doll,1936,horror,,,
WAS50,Boy Crazy,1922,,,,
WAS70,Girl Crazy,1932,,,,
WAS80,The Richest Girl in The World,1932,"comedy, romantic",black-and-white,,W(Norman Krasna)
WAS82,If Only You Could Cook,1935,comedy,black-and-white,,Nt(accidentally P=Capra)
WAS83,Roberta,1935,musical,"black-and-white, Technicolor","Paris, France",M(Jerome Kern;AAN) B(Alice Duer Miller)
WAS90,This Is My Affair,1937,,,,
WAS95,Room Service,1938,comedy,black-and-white,hotel,
WAS110,Broadway,1942,,,,
WAS115,Tm:A Lady Takes a Chance,1943,romantic,black-and-white,"ranch, OR",
WAS120,The Affairs of Susan,1945,,,,
WAS125,Lover Come Back,1945,comedy,black-and-white,,
WAS130,A Touch of Venus,1948,romantic,,"Macy's, NYC, NY",
