Susanne,Cupito,1962,1980,1953,,USA,,729
Barbara Brantingham,Crukor,1940,1954,1920,1980,USA,,730
Pamela,Britton,1945,1974,1923,1974,USA,,731
Tony,Britton, polished,1952,,1925,,,732
Herman,Brix,1934,1961,1909,,USA,,733
Helen,Broderick, comedienne,1931,,1890,1959,,737
James,Broderick,1966,1980,1927,1982,USA,,738
Matthew,Broderick,1983,1986,1951,,USA,,739
John,Stevens,1945,1963,1919,,USA,,740
Estelle,Brody,1926,1956,1905,1995,,,741
James,Brolin,1963,1983,1940,,USA,,742
J.~Edward,Bromberg, wide-eyed,1936,,1903,1951,,743
John,Bromfield,1948,1957,1922,,USA,,744
Eleanor,Bron,1965,1969,1934,,Great Britain,,745
Charles,Buchinski, sturdy,1951,[4.713],1922,,,746
Clifford,Brook,1919,1963,1887,1974,Great Britain,,747
Faith,Brook,1942,1980,1922,,Great Britain,,748
Beatrice,Peterson,1937,1955,1914,,USA,,749
Albert Lawrence,Einstein,1985,1994,1947,,USA,,750
Geraldine,Stroock,1947,1966,1925,1977,USA,,752
James L.,Brooks,,,,,,,754
Melvin,Kaminsky,1969,,1926,,USA,Mt(Anne Bancroft) Fd(Brooksfilm),756
Phyllis,Weiler,1934,1945,1914,,USA,,757
Rand,Brooks,1939,1974,1918,,USA,,758
Ray,Brooks,1962,1974,1939,,Great Britain,,759
Edward S.,Brophy, odd valet,1930,,1895,1960,,760
Mary,Brough, suspicious landlady,1914,,1863,1934,,763
Blair,Brown,1977,1983,1948,,USA,,764
Bryan,Brown,1979,1982,1947,,Australia,,766
Juanita,Brown,1974,,,,,,768
George,Brown,1967,1974,1943,,USA,,771
Georgia,Klot,1967,1974,1933,,Great Britain,,772
James,Brown,1965,,,,USA,Ww(Hitchcock; TV),773
Jim,Brown,1964,1981,1936,,USA,,775
Joe E.,Brown,1928,1963,1892,1973,USA,,776
John Mack,Brown,1926,1965,1904,1974,USA,,777
Tom,Brown,1924,1957,1913,,USA,,783
Smylla,Brind, smart,1944Kate,,1928,1999,,784
Wally,Brown,1944,1961,1989,1961,USA,,785
Coral,Browne,1936,1986,1913,1991,Australia,,786
,Browne,1965,,,,,,787
Roscoe Lee,Browne,1969,1980,1925,,USA,,788
Marden,McBroom,1940,1955,1914,1976,USA,,789
Bruce,Nigel,1929,1953,1895,1953,Great Britain,,791
Helen Virginia,Briggs,1929,1960,1910,1982,USA,,792
Dora,Broadbent,1946,1972,1923,,Great Britain,,795
Jane,O'Brien,1936,1940,1918,,USA,,796
Michael,Bryant,1962,1981,1928,,Great Britain,,797
Nana,Bryant,1935,1955,1888,1955,USA,,798
Youl,Bryner,1949,1976,1915,1985,Russia,,800
John,Buchan,,,1875,1940,Great Britain,Inf(Hitchcock),801
Jack,Buchanan,1925,1956,1891,1957,Great Britain,,802
Horst,Buchholz,1954,1979,1933,,Germany,,803
Genevieve,Bujold,1956,1981,1942,,France,,806
Peter,Bull, aggressive, explosive,1983,,1912,,808
Sandra,Bullock,1994,1998,1967,,USA,,810
Avis,Bunnage,1992,,,1990,,,811
Victor,Buono,1962,1980,1938,1982,USA,,812
Burdinelli,Valerie,1980,1990,1960,,USA,,814
Mary William Ethelbert Appleton,Burke,1916,1960,1885,1970,USA,,818
James,Burke,1933,1954,1886,1968,Ireland,,819
Paul,Burke,1953,1967,1926,,USA,,820
Carol,Burnett, long-faced,1963,,1933,,,823
,Burnette,1935,1940,,,USA,,824
Bob,Burns,1937,1944,1893,1956,USA,,825
Catherine,Burns,1969,1978,1945,,USA,,826
Nathan,Birnbaum,1932,1983,1896,1996,USA,,827
Mark,Burns,1967,1983,1936,,Great Britain,,829
Raymond,Burr,1946,1978,1917,1993,Canada,,832
Edna,Gilhooley,1964,1984,1932,,USA,,836
Kate,Burton,,,1958,,,,838
LeVar,Burton,1977,1980,,,USA,,839
Richard,Jenkins,1948,1983,1925,1984,Great Britain,,840
Robert,Burton, sheriff, detective,1962,,1894,,841
Steve,Buscemi,1996,,1958,,USA,,842
Mae,Busch,1919,1940,1879,1946,Australia,,843
Gary,Busey,1972,1980,1944,,USA,,844
Billy,Bush,1973,1980,,,USA,,845
Anthony,Bushell,1929,1957,1904,,Great Britain,,846
Francis X.,Bushman,1912,1966,1883,1966,USA,,847
Robert,Butler,1978,1984,,,,,848
Yancy,Butler,1993,,,,,,850
Charles,Butterworth,1930,1944,1896,1946,USA,,851
Aaron,Chwatt,1944,1980,1918,,USA,,852
Ruth,Buzzi,1977,1979,,,USA,,854
Spring,Byington, scatty matrons, gossip columnists,1933,1962,,,855
Ralph,Byrd,1931,1951,1909,1952,USA,,857
Eddie,Byrne,1946,1974,1911,1981,Ireland,,860
Kathleen,Byron,1941,1976,,,Great Britain,,862
Walter,Butler,1926,1938,1899,1972,Great Britain,,863
James,Caan,1980,,,,USA,,864
Etienne Pelissier,deBujac,1932,1971,1904,1972,USA,,865
Sebastian,Cabot,1936,1973,1918,1977,Great Britain,,866
Jean,Cadell, latterly dowager,1930,,1884,1967,,867
Sid,Caesar,1945,1981,1922,,USA,,868
Nicolas,Coppola,1988,,1964,,USA,,870
Jean,Cagney,1940,1965,1919,,USA,,871
James,Cagney, tough,1930,[4.116,137,1136],,872
William,Cagney,1933,,,,USA,,873
Howard,Cohen,1948,1961,1926,1993,USA,,874
Maurice,Micklewhite,1956,1983,1933,,Great Britain,,875
Anna,Calder-Marshall,1970,1979,1949,,Great Britain,,877
Carl,Vogt,1921,1956,1895,1956,USA,,878
Frances Timothy,Durgin,1944,1972,1922,,USA,,879
Martin,Caliniff,1958,1975,1935,,USA,,881
Maria,Kalogeropolos,1971,1971,1923,1977,USA,,882
Joseph,Spurin-Calleia,1931,1963,1897,1975,Maltese,,883
Cabell,Calloway,1932,1980,1907,1994,USA,,885
Donald,Calthrop,1918,1940,1888,1940,Great Britain,,886
Phyllis,Bickle,1939,1969,1915,,Great Britain,,887
Corinne,Dibos,1945,1965,1925,,France,,888
Wimberly,Calvin Goodman jr.,1960,1963,1918,1975,USA,,889
Godfrey,Cambridge,1959,1972,1929,1976,USA,,890
Nathan,Cox,1940,1976,1910,1983,Canada,,891
Joseph,Campanella,1961,1972,1927,,USA,,896
Beatrice,Campbell,1946,1955,1923,1980,Great Britain,,897
William O.,Campbell,1991,,,,USA,,898
Colin,Campbell,1914,,,,USA,Ty(Chicago),900
Colin,Campbell,1914,,,,USA,Ty(Chicago),901
Eric,Campbell,1916,1917,1878,1917,Great Britain,,903
Glen,Campbell,1969,1969,1935,,USA,,904
William,Campbell, friend of hero,1950,,1926,,,905
Gianna Maria,Canale,1949,1963,1927,,Italy,,906
John,Candy, obnoxious,1981,,1951,1994,,907
Samile Diane,Friesen,1959,1982,1938,,USA,,909
J.D.,Cannon,1966,1976,1922,,USA,,911
Juliet,Canova,1935,1960,1916,1983,USA,,913
,Cantilene, phlegmatic),1919,,,,,914
Mario,Moreno,1941,1959,1911,,Mexico,,915
Edward Israel,Itskowitz, hight-toned voice, sprightly movement,1952,,1892,,916
Truman,Capote,1976,1976,1925,,USA,,917
Germaine,Lefebre,1960,1983,1933,1990,France,,920
Claudia,Cardinale,1958,1982,1939,,Italy,,924
Harry,Carey,1911,1946,1878,1947,USA,,926
Harry,Carey jr.,1947,1982,,,USA,,927
Joyce,Lawrence,1921,1974,1898,,Great Britain,,928
Leonard,Carey,1940,1940,1893,1977,Great Britain,,929
MacDonald,Carey,1942,1960,1913,,USA,,930
Philip,Carey, good-humored, senior officer,1976,,1925,,931
Timothy,Carey, loathsome villain,1952,,1925,,,933
Patrick,Cargill, farce,1960,,1918,,,934
Catherine,Conn Holzman,1934,1993,1915,,USA,,939
Richard,Carlson,1938,1969,,,USA,,944
Hoagland Howard,Carmichael,1944,1962,1899,1981,USA,,948
Ian,Carmichael,1954,1979,1920,,Great Britain,,949
Count Tullio,Carminati de Brambilla,1926,1963,1894,1971,Italy,,950
Judy,Carne,1963,1972,1939,,Great Britain,,951
Art,Carney,1941,1981,1918,,USA,,952
George,Carney,1934,1947,1887,1947,Great Britain,,953
Morris,Carnovsky, villains,1937,[18.185],1897,1992,,955
Maryse,Mourer,1948,1966,1922,1967,France,,956
Evelyn,Lederer,1927,1937,1907,1982,USA,,957
Leslie,Caron,1951,1980,1931,,France,,958
Darleen,Carr,1966,1977,,,USA,,963
Mary,Carr,1919,1956,1874,1973,USA,,964
John Arthur,Carradine,1967,1982,1940,,USA,,967
Richmond Reed,Carradine,1930,1983,1906,1988,USA,,968
Keith,Carradine, singer,1971,[4.54][9.348],1945,,,969
Robert,Carradine,1972,1983,1954,,USA,,970
Barbara,Carrera,1970,1983,1945,,USA,,971
Jim,Carrey,1994,,,,,,972
Julian,LaFaye,1929,1959,1906,1979,USA,,976
Leo G.,Carroll,1934,1966,1892,1972,Great Britain,,977
Marie Madelaine Bernadette,O'Carrol,1928,1949,1906,1987,Great Britain,,978
Ann,LaHiff,1927,1938,1905,1965,USA,,979
Regina,Carrol,1969,,,,USA,,980
Charles,Carson,1932,1960,1898,1977,Great Britain,,981
Jack,Carson,1937,1962,1910,1963,Canada,,982
John David,Carson,1967,1972,1927,,Great Britain,,983
Ann,Carter,1942,1949,1936,,USA,,985
Ben,Carter,1939,1946,1911,1947,USA,,986
Helen,Rickerts,1946,1953,1923,,USA,,987
Helena (Helly) Bonham,Carter,1986,1992,1966,,Great Britain,,988
John,Chakrin,1962,1964,1922,,USA,,989
Veronica,Cartwright,1977,1979,1949,,USA,,994
Anthony,Caruso,1940,1970,1913,,USA,,995
Louise Spilger,Murray,1923,1935,1898,1956,USA,,996
Maria Casares,Quiroga, solemn,1943,,1922,1996,,997
Bernie,Casey,1969,1977,,,USA,,998
Johnny,Cash,1962,1970,1932,,USA,,999
Rosalind,Cash,1971,1976,1945,,USA,,1000
John,Cassavetes,1961,1983,1929,1989,USA,,1001
Jean-Pierre,Crochon,1960,1975,1932,,France,,1002
Seymour,Cassel,1961,1979,1935,,USA,,1003
Jack,Cassidy,1965,,,1968,,,1004
Joanna,Cassidy,1973,1982,1944,,USA,,1005
Ted,Cassidy,1964,1977,1932,1979,USA,,1006
Richard,Castellano,1969,1972,1931,,USA,,1008
William,Schloss,1974,1975,1914,1977,USA,,1009
Phoebe,Cates, with it,1982,,1963,,,1010
Walter,Catlett,1924,1956,1889,1960,USA,,1011
Joan,Caulfield,1946,1968,1922,1991,USA,,1013
Paul,Cavanagh,1929,1959,1895,1964,Great Britain,,1015
Hobart,Cavanaugh,1927,1950,1886,1950,USA,,1016
Joseph,Cawthorn,1927,1942,1868,1949,USA,,1018
John,Cazale,1972,1978,1936,1978,USA,,1019
Adolfo,Celi,1950,1982,1922,,Italy,,1021
Gino,Cervi,1934,1964,1901,1974,Italy,,1022
George,Chakiris,1954,1980,1933,,USA,,1025
Richard,Chamberlain,1960,1983,1935,,USA,,1027
Majorie,Belcher,1939,1968,1923,,USA,,1030
Jack,Chan,1983,1988,,,,,1031
Chick,Chandler,1933,1963,1905,,USA,,1032
George,Chandler, comically nervous,1930,,1902,,,1033
Helen,Chandler,1927,1937,1909,1965,USA,,1034
Ira,Grossel,1947,1961,1918,1961,USA,,1035
Joan,Chandler,1947,1949,1923,1979,USA,,1036
John Davis,Chandler, twitching villain,1961,,1937,,,1037
Alonzo,Chaney, distorted,1914,,1883,1930,,1039
Creighton,Chaney,1932,1968,1906,1973,USA,,1040
Carol,Channing,,,1921,,USA,,1041
Susan,Channing,1973,1983,1944,,USA,,1043
Sir Charles,Chaplin,1914,1966,1889,1977,Great Britain,,1044
Geraldine,Chaplin,1965,1982,1944,,USA,,1046
Sydney,Chaplin,1952,1970,1926,,,,1049
Edward,Chapman,1929,1964,1901,1977,Great Britain,,1050
Graham,Chapman,1978,1983,,1989,Great Britain,,1052
Lonny,Chapman,1954,1979,,,USA,,1053
Marguerite,Chapman,1940,1961,1916,,USA,,1054
Tula Ellice,Finklea,1943,1972,1921,,USA,,1055
Ray Charles,Robinson,1965,,1930,,USA,,1057
Ian,Charleson,1981,1982,,1990,Great Britain,,1058
Spencer,Charters,1923,1942,1878,1943,USA,,1060
Charles,Parrott,1929,1940,1893,1940,USA,,1061
Chevy,Chase,1976,1983,1949,,USA,,1062
Soumitra,Chatterjee,1960,,,1998,India,,1066
Ruth,Chatterton,1928,1938,1893,1961,USA,,1067
Ernest,Evans,1962,1962,1941,,,,1068
Michael,Chekhov,1944,1954,1891,1955,Russia,,1069
Cherilyn,Sarkisian,1968,1983,1946,,USA,,1071
Nicolai,Cherkassov,1937,1954,1903,1966,Russia,,1073
Virginia,Cherrill,1931,1935,1908,,USA,,1074
Leslie,Cheung,,,,,Hong Kong,,1077
none,Reri,1931,,1915,1975,French Polynesia,,1078
Maurice,Chevalier,1929,1967,1888,1972,France,,1079
Walter,Annichiarico,1951,1972,1924,1991,Italy,,1080
Lois,Chiles,1973,1979,1950,,USA,,1082
Eric,Chitty,1940,1977,,,Great Britain,,1083
Sarita,Choudhury,1992,1993,,,,,1087
Audrey,Christie,1952,1973,1912,,USA,,1091
Julie,Christie,1962,1983,1940,,Great Britain,,1092
Dennis,Christopher,1977,1982,1955,,USA,,1093
William,, exuberant transvestite,1993,,1951,1990,,1096
Berton,Churchill,1924,1940,1876,1940,Canada,,1097
Sarah,Churchill,,1951,,,1982,,1098
Eduardo,Cianelli, incisive speech,1933,,1887,1969,,1099
Diane,Cilento,1952,1982,1933,,Australia,,1100
Michael,Cimino,1973,1980,1940,,USA,,1101
Ina,Fagan,1915,1943,1892,1985,USA,,1104
Mary,Clare,1924,1959,1894,1970,Great Britain,,1108
O.B.,Clarence,1914,1947,1870,1955,Great Britain,,1109
Candy,Clark,1973,1983,1949,,USA,,1111
Cliff,Clark,,,1893,1953,USA,,1112
Bernard,Zanville,1943,1973,1913,,USA,,1113
Ernest,Clark,1949,1968,1912,,Great Britain,,1114
Fred,Clark,1947,1968,1914,1968,USA,,1115
Ken,Clark,1956,1965,,,USA,,1117
Marguerite,Clark,1914,1921,1883,1940,USA,,1118
Petula,Clark,1944,1981,1932,,USA,,1119
Susan,Clark,1967,1975,1940,,Canada,,1120
Mary,Klotz,1929,1967,1910,1992,USA,,1122
D.A.,Clarke-Smith,1930,1956,1888,1959,Great Britain,,1124
Jill,Clayburgh,1969,1983,1945,,USA,,1125
Ethel,Clayton,1912,1939,1884,1966,USA,,1126
John,Cleese,1968,1997,1939,,Great Britain,,1127
Pierre,Clementi,1963,1978,1941,,France,,1128
Sir John,Clements,1929,1942,,1988,Great Britain,,1129
Montgomery,Clift,,,1920,1966,USA,,1134
Clive,Greig, serious,1930,,1898,1937,,1135
E.E.,Clive,1933,1940,1879,1940,Great Britain,,1136
George,Clooney,1997,,,,,,1138
Rosemary,Clooney,1953,1954,1928,,USA,,1139
Glenn,Close,1982,1989,1947,,USA,,1140
Suzanne,Cloutier,1946,1961,1927,,France-Canada,,1142
Vera,Clouzot,,,1921,1960,Portugese,,1143
Alec,Clunes,1940,1962,1912,1970,Great Britain,,1145
Andy,Clyde,1928,1965,1892,1967,Great Britain,,1146
Leo,Jacoby,1937,1975,1911,1976,USA,,1148
Charles,Coburn,1933,1960,1877,1961,USA,,1149
James,Coburn, easy grin,1959,,1928,,,1150
Robert,Cochran,1945,1965,1917,1965,USA,,1151
James,Coco,1964,1981,1928,1987,USA,,1152
Ann,Codee,1935,1959,1890,1961,USA,,1153
Cote,Louis,1924,1934,1884,1934,USA,,1154
Peter,Coe,1969,1969,1929,,Great Britain,,1156
Tristam,Coffin,1941,1956,,,USA,,1157
George M.,Cohan,1932,1955,1878,1942,USA,,1158
Lily Claudette,Chauchoin,1928,1961,1905,1996,France,,1161
George,Cole,1941,1984,1925,,Great Britain,,1163
Nathaniel,Coles,1953,1965,1919,1965,USA,,1164
Charles,Coleman,1885,1951,1885,1951,Australia,,1167
Dabney,Coleman,1966,1983,,,USA,,1168
Gary,Coleman,1981,1982,1968,,USA,,1169
Nancy,Coleman,1942,1968,1917,,,,1170
Jean,Colin,1930,1954,1905,,Great Britain,,1172
Bonar,Sullivan,1945,1958,1924,1958,USA,,1173
Laura Constance,Hardie,1916,1950,1878,1955,Great Britain,,1175
John,Collier,1968,1972,1931,,Great Britain,,1177
Madelyn,Jones,1938,1958,1919,,USA,,1178
Patience,Collier,1970,1981,,1987,,,1179
William,Senior,1931,1941,1866,1944,USA,,1180
Patricia,Collinge,1923,1964,1892,1974,Ireland,,1181
Cora Sue,Collins,1933,1938,1927,,USA,,1182
Eddie,Collins,1938,1940,1884,1940,USA,,1183
Joan,Collins,1952,1982,1933,,Great Britain,,1184
Lewis,Collins,1982,1982,1946,,Great Britain,,1185
Ray,Collins,1940,1961,1890,1965,USA,,1187
Pauline,Collins,,1989,1940,,Great Britain,,1188
Russell,Collins,1949,1964,1897,1965,USA,,1190
Dorothy,Heermance,1927,1953,1891,1958,USA,,1191
Richard,Colman,1919,1957,1891,1958,Great Britain,,1192
Ronald,Colman,1919,1957,1891,1958,Great Britain,,1193
Jerry,Colonna, walrus moustache, bulging eyes,1958,,1903,,1197
Anjanette,Comer,1965,1977,1942,,,,1201
Kay or Linda,Winters,1938,1951,1913,1971,USA,,1202
Betty,Compson,1919,1948,1896,1974,USA,,1204
Fay,Compton,1914,1970,,,Great Britain,,1205
Eleanor,Hunt,1926,1951,1907,,USA,,1206
Jeff,Conaway,1971,1982,1950,,USA,,1208
Jules,Cowles,1924,1967,1888,1971,USA,,1209
Jimmy,Conlin,1933,1959,1884,1962,USA,,1210
Christopher,Connelly,1972,1974,,,USA,,1213
Neil,Connery,1966,1970,1938,,Great Britain,,1215
Thomas,Connery,1957,1999,1929,,Great Britain,,1216
Walter,Connolly, choleric editor,1932,,1887,1940,,1217
Kenneth,Connolly,1953,1978,1918,,Great Britain,,1218
Kevin,Connor,1970,1979,,,USA,Er(first dow),1219
Krekor,Ohanian,1952,1981,1925,,USA,,1220
Krekor,Ohanian,1952,1981,1925,,USA,,1221
Krekor,Ohanian,1952,1981,1925,,USA,,1222
Conrad Robert,Falk,1963,1982,1935,,USA,,1223
William,Conrad,1965,,,,,,1224
Hans,Conried,1937,1973,1917,1982,USA,,1225
Frank,Conroy,1930,1959,1890,1964,Great Britain,,1226
Richard,Conte,1940,1975,1914,1975,USA,,1230
Tom,Conti,1974,1997,1945,,Great Britain,,1232
Frank,Converse,1967,1978,1938,,USA,,1233
Bert,Convy, musician,1972,,1932,1991,,1234
Gareth,Carmody,1957,1977,1938,,USA,,1235
Morgan,Conway,1934,1946,1903,1981,USA,,1236
Tim,Conway,1964,1970,1933,,USA,,1237
Jackie,Coogan,1920,1982,1914,1984,USA,,1239
Clyde,Cook,1919,1951,1891,,Australia,,1240
Elisha~Jr.,Cook,1930,1982,1902,,USA,,1241
Fielder,Cook,1956,1977,1923,,USA,Ty(TV),1242
Peter,Cook,1966,1983,1937,,Great Britain,,1244
Ron,Cook,1986,,,,,,1245
Frank J.,Cooper, playboy,1925,[4.362,609],1901,,1247
Dame Gladys,Cooper, gracious,1917,[4.108],1888,1971,,1248
Jackie,Cooper, cute,1927,[4.406,920],1921,,1249
Melville,Cooper,1931,1958,1896,1973,Great Britain,,1250
Miriam,Cooper,1911,1923,1900,,USA,,1251
Robert,Coote,1931,1973,1909,1982,Great Britain,,1253
Francis,Coppola,1963,1983,1939,,USA,,1254
Sofia,Coppola,1990,,,,USA,,1255
Gretchen,Corbett,1970,1980,1947,,USA,,1256
Harry,Corbett, maniac,1957,,1925,1982,,1257
Ellen,Hansen, prim spinster,1946,,1913,1999,,1259
Kevin,Corcoran,1955,1965,1949,,USA,,1260
Alexander,Viespi,1965,1977,1931,,USA,,1261
Lola,Cordova,1990,,,,Spain,,1262
R,Cordiaux,1931,1955,1898,1956,France,,1263
Jeff,Corey, ganster, junkie, convict, convict, cop,,1265
Wendell,Corey,1947,1968,1914,1968,USA,,1266
Roger,Corman,1955,1971,1926,,USA,Also(Dist) Nt(Stanford '47) Ty(Horror),1267
Adrienne,Riccobonii,1951,1974,1930,,Great Britain,,1269
Douglas,Corrigan,1939,1939,1907,,USA,,1270
Lloyd,Corrigan, jovial,1925,[4.926],1900,1969,,1271
Bud,Cort,1970,1983,1950,,USA,,1273
Valentina,Cortesa,1948,1980,1924,,Italy,,1274
Ricardo,Cortez,1923,1958,1899,1977,USA,,1276
Bill,Cosby, but wise,1971,,1938,,,1282
Cosell,Howard,1956,,1919,,USA,,1283
James,Cossins,1968,1971,1933,,Great Britain,,1285
,Cossey,1981,1990,1955,,USA,,1286
Desiree,,1974,,,,,,1287
Dolores,Costello,1923,1943,1905,1979,,,1288
Helene,Costello,1925,1928,1904,1957,USA,,1289
Lou,Costello,1959,1959,1906,1959,USA,,1290
Kevin,Kostner,1995,,,,USA,Er(=Costner),1291
Joseph,Cotten,1941,1982,1139],1905,1994,,1292
George,Coulouris,1933,1980,1903,1989,Great Britain,,1293
Hazel,Court,1944,1964,1926,,Great Britain,,1295
Tom,Courtenay,1963,1983,1937,,Great Britain,,1296
Dame Cicely,Courtneige,1931,1941,,,,,1297
Jerome,Cowan,1941,1969,1897,1972,USA,,1299
Sir Noel,Coward,1941,1969,1899,1973,Great Britain,,1301
Ronny,Cox,1972,1974,1938,,USA,,1302
Wally,Cox, weedy,1952,,1924,1973,,1304
Clarence Linden,Crabbe,1933,1955,1907,1983,USA,,1306
John,Meador,1937,1967,1912,,USA,,1308
Michael,Gregson,1953,1977,1928,,Great Britain,,1309
Wendy,Craig,1963,1977,1934,,Great Britain,,1310
Jeanne,Crain,1943,1972,1925,,USA,,1312
Nick,Cravat, agile,1951,,1911,,,1315
Frank,Craven,1928,1945,1875,1945,USA,,1316
Gemma,Craven,1976,1979,1950,,Ireland,,1317
Andrew,Crawford,1946,1961,1917,,Great Britain,,1318
Broderick,Crawford,1937,1970,1910,1986,USA,,1319
Lucille,leSueur, career girl, repressed older woman,1969,[4.680],1906,,1320
John,Crawford,1950,1964,,,USA,,1321
Michael,Crawford,1950,1979,1942,,Great Britain,,1322
Laird,Cregar,1940,1940,1916,1944,USA,,1323
Richard,Crenna,1952,1983,1926,,USA,,1326
Laura Hope,Crews,1929,1941,1880,1942,USA,,1328
Bernard,Cribbins,1960,1978,1928,,,,1329
Michael,Crichton,1973,1981,,,Great Britain,,1330
Donald,Crisp,1914,1963,1880,1974,Great Britain,,1332
Victoria,Maya,1956,1971,1936,,Argentina,,1333
Barry,Crocker,1969,1974,,,Australia,,1334
Roy,Radebaugh,1930,1942,1910,1960,USA,,1336
Hume,Blake,1943,1981,1911,,Canada,,1337
Harry Lillis,Crosby,1930,1970,1904,1977,USA,,1338
Harry,Crosby,1980,,,,,,1340
Henrietta,Crosman,1914,1937,1861,1944,USA,,1344
Ben,Cross,1981,1991,1948,,Great Britain,,1345
Rupert,Crosse,1968,1968,1927,1973,USA,,1346
Scatman,Crothers,1956,1983,,1986,USA,,1347
Pat,Crowley,1953,1975,1929,,USA,,1349
Andrew,Cruickshank,1937,1966,1907,1988,Great Britain,,1350
Tom Cruise IV,Mapother,1981,1989,784],1961,,,1351
Rosalie,Crutchley,1947,1972,1921,,Great Britain,,1352
Jens Cruz,Bosen,1911,1918,1884,1942,USA,,1353
Billy,Crystal,1992,,,,USA,Mainly(A),1354
Riccardo,Cucciola,1965,1971,1932,,Italy,,1355
Macaulay,Culkin,1989,1993,1980,,USA,,1356
Kieran,Culkin,1993,,1982,,USA,,1357
Robert,Culp,1962,1982,1930,,USA,,1359
Roland,Culver, comic,1932,,1900,1984,,1360
Ruth Cumming,Cors., Spanish,1927,,,,,1361
Constance,Halverstadt,1931,1963,1910,,USA,,1362
Robert,Cummings,1935,1973,1908,1990,USA,,1363
Cecil,Cunningham,1929,1948,1888,1959,USA,,1367
Alain,Cuny, imposing,1942,,1908,1994,,1369
Finlay,Jefferson,1932,1965,1878,1968,Great Britain,,1371
Tim,Curry,1974,1983,1946,,Great Britain,,1375
Alan,Curtis,1936,1950,1909,1953,USA,,1378
Jamie Lee,Curtis,1978,1988,1958,,USA,,1379
Kelly,Curtis,1990,,,,Am,,1380
Ken,Curtis,1945,1976,1916,,USA,,1381
Bernard,Schwarz, lead,1949,,1925,,,1382
George,Curzon, sinister roles,1932,,1896,1976,,1383
Cyril,Cusack,1947,1981,1910,,Ireland,,1384
Peter,Cushing,1939,1983,1913,1994,Great Britain,,1385
Allan,Cuthbertson,1955,1983,1920,1988,Australia,,1386
Zbignew,Cybulski,,,,,Poland,,1387
Maryam,D'Abo,1982,1987,,,,,1388
Olivia,D'Abo,1984,1994,1970,,Si(Si(Maryam dAbo)),,1389
Willem,Dafoe,1985,1990,,,,,1390
,Dagover,1919,,,1980,,,1391
Arlene,Dahl,1947,1969,1924,,Germany,,1392
Eva,Dahlbeck,1952,1969,1920,,Sweden,,1393
Dan,Daily,1940,1973,1914,1978,USA,,1394
Amy,Dalby,1945,1967,1888,1969,Great Britain,,1397
Charles,Marks,1931,1951,1881,,USA,,1398
James,Smith, comic,1962,,1935,1985,,1400
Marcel Benoit,Bleuschild,1937,1965,1900,1983,France,,1401
