Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Johnston,D,JJo,1989-1999,Johnston,Joe,[6],,USA,St(Industrial Light and Magic),
A.Jones,WD,AJo,1983,Jones,Amy,,,,Gd(F) Ww(Dieterle),
Ch.Jones,D,CJo,1940-1990,Jones,Charles M. (Chuck),1912,,,"Ty(Daffy Duck Cartoons) St(Warners) Er(dow, but close, 1935)",
D.Jones,D,DvJ,1989-1993,Jones,David,,,,,
F.R.Jones,D,FRJ,1929,Jones,F.Richard,,,USA,,
H.Jones,D,HrJ,1951-1966,Jones,Harmon,1911,1972,Canada,,
K.Jones,WD,KJo,1998,Jones,Kriak,,,USA,,
L.Jones,D,LJo,1973,Jones,Lee,,,USA,,
J.C.Jones,D,JCJ,1973,Jones,James Cellan,,,,,
Q.Jones,MP,,,Jones,Quincy,,,USA,"Mt(Peggy Lipton, Natassia Kinsky)",
L.Q.Jones,AD,LQJ,1975,McQueen,L.E.,1936,,USA,,
T.Jones,D,TrJ,1979-1987,Jones,Terry,,,Great Britain,Ty(Monty Python),
G.Jordan,D,GlJ,1973-1993,Jordan,Glenn,,,USA,,
N.Jordan,WD,NeJ,1982-1992,Jordan,Neil,1950,,Ireland,Ww(Boorman),
Jordon,D,GJo,1983,Jordon,Glenn,,,USA,,
Julian,D,RuJ,1923-1930,Julian,Rupert,1886,1943,USA,,
Julien,D,IsJ,1989-1991,Julien,Isaac,1960,,Great Britain,,
Adrien~Joyce,W,,1975,Eastman,Carol,,,USA,Nt(same as actress),
J.Judge,DW,JJu,1954,Judge,Joel,,,,,
M.Judge,D,MJu,1998,Judge,Mike,,,,Note(creator of Beavis & Butthead),
Junger,D,GJu,1999,Junger,Gil,,19yy,,,
Junghans,D,CJu,1929,Junghans,Carl,,,,,
Junil,D,ZJu,1949,Junil,Zheng,,,,,
Juran,VD,NJu,1952-1975,Hertz,Nathan,1907,,Austria,,
Justiniano,D,GoJ,1985,Justiniano,Gonzalo,,,
Jutzi,CD,PJ,1929-1931,Jutzi,Piel,,,Germany,,
Kaczender,D,GKc,1973-1983,Kaczender,Georges,,,Canada,,
Kadar,D,JaK,1956-1977,Kadar,Jan,1918,1979,Czechoslovakia,Ww(Elmer Klos),
Kagan,D,JPK,1982-1983,Kagan,Jeremy Paul,,,USA,,
Kaige,D,ChK,1993,Kaige,Chen,,,China,,
Kalatozov,D,MKv,1928-1969,Kalatozov,Mikhail,1903,1973,Russia,,
Kalin,D,ToK,1992,Kalin,Tom,,,USA,,
Kaminsky,D,LnK,1971,Kaminsky,Leon,,,,,
Kan,D,JGK,1998,Kan,Je Gyu,1960,,South Korea,,
Kane,D,JKa,1935-1957,Kane,Joe,1894,1975,USA,St(Republic) Ty(West),
Kanew,D,JKw,1983-1986,Kanew,Jeff,,,,,
Kanganis,D,CTK,1994,Kanganis,Charles T.,,,,,
Kanievska,D,MKa,1984,Kanievska,Marek,,,,,
Kanin,WD,GaK,1938-1953,Kanin,Garson,1912,,USA,Mt(Ruth Gordon),
J.Kaplan,D,JKp,1975-1994,Kaplan,Jonathan,,,USA,,
N.Kaplan,D,NKp,1961-1991,Kaplan,Nelly,,,France,Ty(Docu) Ww(Abel Gance),
R.Kaplan,D,RKp,1965,Kaplan,Richard,,,USA,Ty(Docu),
Kapoor,D,RjK,1971,Kapoor,Raj,,1988,India,ER(197x),
Kapur,D,SKa,1998,Kapur,Shehkar,,,,,
Karbelnikoff,D,MKb,1991,Karbelnikoff,Michael,,,,,
Kardos,D,LeK,1952,Kardos,Leslie,,,USA,,,,Karn,D,BiK,1960,Karn,Bill,,,USA,,
Karnad,AWD,GiK,1970,Karnad,Girish,,,India,,
Karsen,D,ErK,1980-1989,Karsen,Eric,,,USA,,
Karlson,D,PhK,1944-1975,Karlstein,Philip (Phil),1908,,USA,,
Karya,D,TeK,1982,Karya,Teguh,,,Indonesia,,
J.Kasdan,D,JoK,1998,Kasdan,Joe,,,USA,,
L.Kasdan,WDP,LaK,1982-1989,Kasdan,Lawrence,,,USA,[6],
Kaska,PD,,,Kasha,Larry,,1990,USA,Si(Al Kasha; M),
Kassovitz,DA,MuK,1994,Kassovitz,Mathiau,1969,,France,,
Kastle,DW,LKa,1970,Kastle,Leonard,,,,,
Katani,D,TKa,1981,Katani,Tom,,,,,
Katchatrian,WD,HaK,1992,Katchatrian,Haroutiun,,,Russia (Armenian),,
Katselas,D,MiK,1972-1979,Katselas,Milton,1933,,USA,,
Katsouridis,D,DKa,1971,Katsouridis,Dinos,,,Greece,,
Katzenberg,PD,JKt,1998,Katzenberg,Jerry,,,USA,"St(Disney, Dreamworks) Er(D)",
Katzman,P,,1967,Katzman,Sam,,,USA,,
Katzin,D,LHK,1969-1979,Katzin,Lee H.,1935,,USA,,
Kaufer,D,JKf,1998,Kaufer,Jonathan,,,,,
Boris~Kaufman,C,,1934,Kaufman,Boris,,,France,Si(Dziga Vertov),
G.S.Kaufman,WD,GSK,1947,Kaufman,G.S.,,,USA,Ty(Comd),
J.Kaufman,D,JKm,1918,Kaufman,Joseph,,,USA,,
Ph.Kaufman,D,PK,1978-1993,Kaufman,Philip,,,USA,,
Kaul,WD,MnK,1990,Kaul,Mani,,,India,,
Kaurismaki,D,AKa,1983-1993,"Kaurism\""aki",Aki,,,Finland,Er(dow),
Kautner,D,HeK,1947-1955,"K\""autner",Helmut,1908,1980,Germany,Or(FRG),
Kavur,D,OKa,1991,Kavur,Omer,,,Turkey,,
Kawajiri,D,YoK,1979,Kawajiri,Yoshiaki,,,Japan,,
Kawalarowicz,D,JKz,1990,Kawalarowicz,Jerzy,,,Poland,,
Kaye,CD,TyK,1998,Kaye,Tony,,,Great Britain,,
Kaylor,D,RKa,1980,Kaylor,Robert,,,USA,,
E.Kazan,ADPW,EK,1945-1976,Kazanjoglous,Elia,1909,,USA,Or(Greece-Turkey descent) Aw(AA hon),
N.Kazan,WD,NKz,1994,Kazan,Nicholas,,,,,
Keaton,AD,BsK,1926,Keaton,Joseph Francis (Buster),1895,1966,USA,,
Keeler,D,SKe,1997,Keeler,Stephen,,,,,
Keighley,D,WmK,1932-1953,Keighley,William,1889,,USA,St(Warners),
Keller,DP,HKl,1949-1965,Keller,Harry,1913,,USA,,
Kelley,WD,IPK,1997,Kelley,John Patrick,,,,,
David~Kelly,P,,1993,Kelly,David E.,1956,,USA,,
Gene~Kelly,AD,GKe,1949-1976,Kelly,Eugene Curran,1912,,USA,"Also(dancer, Geographer)",
Kennedy,D,BuK,1967-1969,Kennedy,Burt,,,USA,,
Kenton,D,EaK,1932-1942,Kenton,Earle C.,,,USA,Er(Erie),
Kerbosch,D,RlK,1993,Kerbosch,Roweland,,,Holland,,
Kerkhof,D,IKe,1992,Kerkhof,Ian,,,,,
Kern,DW,JVK,1939-1952,Kern,James V.,1909,1966,USA,,
Kershner,D,IrK,1958-1990,Kershner,Irvin,1923,,USA,,
Keshishian,D,AKe,1991-1994,Keshishian,Alek,1965,,USA,,
Khan,D,MKh,1988,Khan,Mohammed,,,\Eg ypt,,
Kibbee,WPD,RKi,1975,Kibbee,Roland,1914,,,,
Kidron,D,BKi,1992,Kidron,Beeban,,,,,
Kiersch,D,FKi,1984,Kiersch,Fritz,,,,,
Kieslovski,D,KrK,1982-1990,Kieslovski,Krzysztof,1941,1996,Poland,"Ty(Docu,Noir)",
Jeff.Kimball,C,,1987,Kimball,Jeffrey,,,USA,Nt(Stanford '80),
Kim,D,KDK,1997,Kim,Kee-Duck,,,South Korea rean,,
Anthony Kimmins,ADPW,AKi,1937-1962,Kimmins,Anthony,1901,1964,Great Britain,Ty(light comedy),
Kinegusa,D,TKg,1954,Kinegusa,Tenosuke,,,Japan,,
B.King,D,BtK,1923,King,Burton,,,,,
G.King,PD,GeK,1931-1954,King,George,1900,1966,Great Britain,,
H.King,D,HK,1916-1961,King,Henry,1888,1982,USA,,
L.King,D,LoK,1934-1954,King,Louis,1898,1962,USA,Si(H.King) Er(dow),
R.King,D,RkK,1993,King,Rick,,,USA,,
St.King,BWD,SpK,1986,King,Stephen,1948,,USA,Ty(Horror),
Z.King,WPD,ZlK,1985,King,Zalman,,,USA,Ty(Soft Porn) Er(dow),
Kitchell,D,MkK,1969,Kitchell,Mark,,,USA,Ty(Docu),
Kinoshita,D,RyK,1966,Kinoshita,Ryo,,,Japan,,
Kitano,D,TKi,1991,Kitano,Takeshi,,,Japan,,
Kitrosser,WD,MKi,1991,Kitrosser,Martin,,,,,
Kjellin,AD,AKj,1961-1965,Kjellin,Alf,,,,"Ww(Hitchcock, TV)",
Klane,D,RKl,1978,Klane,Robert,,,USA,,
Klapisch,WD,CKl,1997,Klapisch,Cedric,,,France,,
Klaus,D,DKl,1991,Klaus,Damien,,,,,
Klein,D,WKl,1966-1985,Klein,William,,,,Ty(Docu),
Kleiner,M,,1927,Kleiner,Arthur,,,Austria,TY(scores for silent movies),
Kleiser,Dw,RaK,1975-1992,Kleiser,Randal,,,,,
Klier,D,MKl,1991,Klier,Michael,,,,,
Kloves,D,SKo,1989,Kloves,Steve,,,,,
Knowles,D,BeK,1948,Knowles,Bernard,,,USA,,
Koch,DP,HoK,1954-1958,Koch,Howard W.,1903,1992+,USA,Mainly(W) Pa (Howard W. Koch~jr.),
Koepp,D,VKo,1996,Koepp,Volker,,19yy,Germany,Ty(Docu),
Kohlmar,P,,1947-1967,Kohlmar,Fred,,,USA,,
Koike,D,MKo,1985,Koike,Matsato,,,Japan,,
Kojima,D,YKo,1990,Kojima,Yasufumi,,,Japan,,
Kollek,D,AKl,1998,Kollek,Amos,,,,,
Koller,D,XaK,1990,Koller,Xavier,,,Switzerland,,
Konchalovsky,D,AKo,1985-1990,Konchalovsky,Andrei,,,,,
Kopple,D,BaK,1976,Kopple,Barbara,,,USA,Gd(F) Ty(Docu),
A.Korda,PD,AK,,Korda,Sir Alexander,1893,1956,Hungary,Fd(London Films) Inf(Hitchcock),
V.Korda,V,,1932-1948,Korda,Vincent,1896,1979,Hungary,,
Z.Korda,PD,ZK,1932-1951,Korda,Zoltan,1895,1961,Hungary,,
Korine,WDB,HyK,1997,Korine,Harmony,1974,,,,
Korras,D,GKo,1988,Korras,Giorgos,,,Greece,,
Kortner,AD,FNK,1931-1961,Kohn,Fritz Nathan,1892,1970,Austria,,
Korty,D,IKo,1965-1980,Korty,John,1941,,USA,,
Kosma,M,,1938,Kosma,Joseph,,,France,,
Koster,D,HKo,1932-1966,Kosterlitz,Hermann,1905,1988,Germany,,
Kostner,AD,KKo,1995,Kostner,Kevin,,,USA,Er(=Costner),
Kotcheff,D,TKo,1976-1983,Kotcheff,Ted,,,USA,,
Koundouros,D,NKo,1954-1978,Koundouros,Nikos,,,Greece,,
L.Kovacs,C,,1955-1994,Kovacs,Laszlo (Leslie),1933,,Hungary,,
Kovacs,D,ZKK,1987,Kovacs,Zsolt Kezdi,,,Hungary,,
Kowalski,D,BKo,1968,Kowalski,Bernard,,,USA,,
Krabbe,AD,JKr,1998,Krabbe,Jeroen,,,Holland,,
Kraly,W,,1915-1927,"Kr\""aly",Hans,,,Germany,,
F.Kramer,DW,FKr,1970,Parrolini,Gianfranco (Frank),,,Italy,,
St.Kramer,PD,SK,1955-1983,Kramer,Stanley,,,USA,Aw(AA special; 1991),
Kranenborg,D,AKr,1996,Kranenborg,Arno,,,Netherlands,,
Krantz,P,,1971,Krantz,Steve,,,USA,Mt(Judith Krantz: B),
Krasner,CD,,1955,Krasner,Milton,,,USA,Er(D),
Kress,D,HKr,1951,Kress,Harold F.,,,,,
Krishnamma,D,SuK,1995,Krishnamma,Suri,,,,,
Krishtofovich,D,VyK,1992-1998,Krishtofovich,Vyacheslav,,,Russia,,
Kubrick,WDP,StK,1953-1999,Kubrick,Stanley,1928,1999,USA,Mt(Suzanne Christian) Aw(AA special),
Kuehn,D,AKu,1984,Kuehn,Andrew,,,USA,,
Kuleshov,D,LvK,1927,Kuleshov,Lev,,,Russia,,
Kulik,D,BzK,1968-1980,Kulik,Buzz,,,,,
Kull,D,EdK,1935-1938,Kull,Edward,,,USA,,
Kumar,D,IKu,1998,Kumar,Indra,,,India,,
Kumel,DW,HKu,1971,"K\""umel",Harry,,,Belgium,,
Kundera,W,,,Kundera,Milos,19bb,,Czechoslovakia,,
Kureishi,D,HfK,1991,Kureishi,Hanif,,,,,
Kurys,D,DKu,1953,KuryS,Diane,,,France,,
Kurosawa,DW,AkK,1943-1991,Kurosawa,Akira,1910,1998,Japan,"Aw(Hon AA, 1989) Inb(Yamamoto, Ozu) Mt(Yoko Yaguchi)",
Kusturica,WD,EKu,1989,Kusturica,Emir,,,Yugoslavia,Or(gipsy),
Kuzui,DP,FRK,1992,Kuzui,Fran Rubel,,,,,
Kwan,D,SKw,1980-1995,Kwan,Stanley,1957,,Hong Kong,,
Kwapis,D,KKw,1996,Kwapis,Ken,,,,,
LaBute,D,NLB,1997,LaBute,Nick,,,,,
LaCava,DW,GLC,1925-1947,La Cava,Gregory,1892,1952,USA,,
Lacerte,WD,JqL,1972,Lacerte,Jaques,,,,,
LeChanois,D,JPL,1948,Le Chanois,Jaea-Paul,,,France,,
Lachman,D,HLa,1928-1942,Lachman,Harry,1886,1968,USA,Or(Great Britain),
Lacombe,D,GLa,1942,Lacombe,Georges,,,France,,
Laemmle,P,,1906-1935,Laemmle,Carl,1867,1939,Germany,"Fd(Laemmle film exchange; 1906, IMP, 1909) St(Universal)",
E.Laemmle,D,ELa,1929,Laemmle,Ernst,,,Germany,Er(Carl),
Laemmle~jr,P,,1923-1936,Laemmle,Carl~jr,1908,1979,Germany,St(Universal),
Lafia,WD,ILf,1993,Lafia,John,,,,,
LaGravenese,WD,RLG,1998,LaGravenese,Richard,,,,,
Laloggia,WDP,FLg,1981,Lalogia,Frank,1958,,,,
Lalouche,D,CLa,1995,Lalouche,Claude,,,France,, Claude Lalouche :,T:Les Miserables,"1995 col Epic 2thumbs France T(1900-1946) M(Michel LeGrand,)",
Laloux,D,RLa,1973,Laloux,Rene,,,France,animator,
Lamb,CWDP,ILb,1961-1965,Lamb,John,,,USA,Mainly(undersea C),
Lambert,D,MLa,1989,Lambert,Mary,,,,Gd(F),
Lamprect,D,MLa,1989,Lambert,Mary,,,,Gd(F),
Lamont,D,CLa,1925-1956,Lamont,Charles,1898,,USA,Ty(Comd) St(Universal),
Lamorisse,D,AlL,1949-1964,Lamorisse,Albert,1922,1970,France,,
Lampin,D,GLm,1946,Lampin,Georges,,,France,,
Lamprecht,D,GLp,1924-1931,Lamprecht,Gerhard,,,Germany,,
Lane,DA,ChL,1976,Lane,Charles,1944,,USA,,
Landers,D,LLa,1949-1953,Landers,Lew,,,USA,,
Landis,DW,ILa,1963-1983,Landis,John,1950,,USA,,
J.Landon,D,ILd,1994,Landon,John,,,,,
M.Landon,PD,MLn,1976,Landon,Michael,,1991,,,
Landres,D,PLd,1957,Landres,Paul,,,,,
Lanfield,MD,SLa,1932-1952,Lanfield,Sidney,1900,1972,USA,,
Ch.Lang,C,,1932-1956,Lang,Charles,,,USA,,
Ch.Lang~jr,C,,1961-1983,Lang,Charles~jr.,,,USA,Er(mi E.),
F.Lang,DWA,FL,1919-1958,Lang,Fritz,1890,1976,Germany,Mt(Thea vonHarbou: W) Inf(Hitchcock) Ty(noir),
J.Lang,P,,1983,Lang,Jennings,,,USA,,
R.Lang,D,RiL,1978,Lang,Richard,,,USA,,
W.Lang,DA,WLa,1927-1961,Lang,Walter,1896,1972,USA,,
Langdon,AD,HLg,1928-1944,Langdon,Harry,1884,1944,USA,,
Lanza,D,AML,1970,Lanza,Anthony M.,,,USA,,
Lanzman,DP,CLz,1985,Lanzman,Claude,,,USA,,
Lapine,D,JLp,1991,Lapine,James,,,,Mt(Sarah Kernochan),
Larraz,D,JLr,1971,Larraz,Joseph,,,,,
Laskos,D,OrL,1931-1932,Laskos,Orestes,,,Greece,Er(lakos),
Lasky,P,,1914,Lasky,Jesse L.,1880,1958,USA,St(Famous) Inf(Hitchcock) Pa(Blanche Lasky),
Lasseter,D,ILt,1985-1998,Lasseter,John,,,,"St(Pixar) Er(Lassiter) Ty(Cart, 3-D) St(Disney, Lucasfilm)",,
A.Laszlo,C,,1964-1992,Laszlo,Andrew,1926,,Yugoslavia,,
E.Laszlo,C,,1929-1977,Laszlo,Ernest,1905,1984,Yugoslavia,,
J.Laszlo,C,,1985-1991,Laszlo,Ernest,,,USA,,
M.Laughlin,D,MSL,1971-1981,Laughlin,Michael S.,,,USA,MT(Leslie Caron),
T.Laughlin,ADW,ToL,1967-1971,Frank,Tom C.,,,,,
Laughton,AD,CL,1955,Laughton,Charles,1899,1962,Great Britain,Ww(Hitchcock),
Launder,WDP,FLd,1943-1965,Launder,Frank,1907,,Great Britain,Ww(Gilliat),
Lautner,D,GLt,1963-1990,Lautner,Georges,,,,,
Lauzon,WD,JLz,1990-1992,Lauzon,Jean-Claude,,,Canada,,
Laven,D,ALv,1953-1964,Laven,Arnold,,,USA,Ww(Hitchcock),
Lavin,DW,JLa,1995`,Lavin,Julianna,,,,,
A.Lazarus,D,AsL,1977,Lazarus,Ashley,,,USA,,
M.Lazarus,D,MLz,1993,Lazarus,Margaret,,,USA,Gd(F),
Ri.Leacock,CD,RhL,1960-1968,Leacock,Richard,1921,,Great Britain,Si(Philip Leacock) Ty(Cinema Verite),
Ro.Leacock,D,RtL,1994,Leacock,Robert,,,Great Britain,Ch(Richard Leacock) Ty(Docu),
Ph.Leacock,D,PhL,1952-1980,Leacock,Philip,1917,,Great Britain,Ww(Hitchcock; TV),
Leach,DW,WiL,1982,Leach,Wilford,,,Great Britain,,
Lean,ED,DL,1942-1984,Lean,David,1908,,Great Britain,"Mt(, Ann Todd)",
Norman~Lear,P,,1967-1972,Lear,Norman,1926,,USA,Ty(Comd) Note(P:All in the Family,
LeBorg,D,RLB,1944-1956,Le Borg,Reginald,,,,,
leCarre,B,id,1999,"Cromwell, le Carre","David, John",1932,\,Great Britain,,
Leconte,D,PLe,1990-1992,Leconte,Patrice,,,France,Er(Or),
H.Leder,D,HJL,1969,Leder,Herbert J.,,,,,
M.Leder,D,MmL,1997,Leder,Mimi,,,,,
Lederman,D,xLe,1938,Lederman,fn,,,USA,,
Leduc,D,PLu,1986,Leduc,Paul,,,,,
A.Lee,D,AnL,1992-1997,Lee,Ang,,,Taiwan,,
N.Lee,D,NoL,1929-1950,Lee,Norman,,,Great Britain,,
R.V.Lee,DP,RVL,1926-1945,Lee,Rowland V.,1891,1975,USA,,
Q.Lee,D,QuL,1998,Lee,Quentin,,,,,
Robert~E.~Lee,W,,,Lee,Robert E.,1919,1994,USA,,
Spike~Lee,MDPA,SpJ,1986-1998,Jones,Spike Lee,,,USA,Ch(Bill Lee: M),
Leeds,D,HIL,1938-1951,Levy,Herbert I.,1900,1954,USA,,
Lefebvre,D,PLf,1983,Lef\`ebvre,Philippe,,,France,,
Lefranc,D,GuL,1968,Lefranc,Guy,,,France,,
F.Leger,D,FeL,1924,Leger,Ferdinand,,,France,,
Legrand,M,,1960-19698,Legrand,Michel,,,,,
E.Lehman,WPD,ELh,1972,Lehman,Earnest,1920,,USA,,
M.Lehman,D,MLm,1989,Lehman,Michael,,,USA,,
Leigh,D,MiL,1971-1993,Leigh,Mike,"[1,6]",,Great Britain,,
Leisen,VD,ML,1933-1957,Leisen,Mitchell,1898,1972,USA,,
Leland,WD,DLe,1997,Leland,David,,,Great Britain,,
Lelouch,D,ClL,1960-1995,Lelouch,Claude,1937,,France,,
LeMoine,,YLM,1999,Le Moine,Yvan,,19yy,,,
Lemmon,D,JLe,1974,Lemmon,Jack,,,USA,,
Lemmons,AWD,KLe,1997,Lemmons,Kasi,,,USA,,
Leni,D,PlL,1924-1929,Leni,Paul,1885,1929,USA,,
Lennart,W,,1968,Lennart,Isobel,,,USA,Gd(F),
Leo,D,MLe,1981,Leo,Malcolm,,,USA,,
J.Leone,D,ILn,1976,Leone,John,,,USA,,
S.Leone,D,SeL,1961-1984,Leone,Sergio,1921,,Italy,Ty(Spaghetti Westerns),
B.Leonard,AD,BrL,1992-1995,Leonard,Brett,,,USA,,
Leonard,AD,RZL,1927-1956,Leonard,Robert Z.,1889,1968,USA,,
Lerner,ED,IrL,1958,Lerner,Irving,,,USA,,
Leroi,D,FLr,1992,Leroi,Frances,,,,,
Leroux,BWP,GaL,,Leroux,Gaston,1868,,France,Ty(Mystery) Pa(Madeleine Leroux) Fd(Cineromans;1919),
M.LeRoy,ADP,MLR,1927-1965,LeRoy,Mervyn,1900,1987,USA,"St(Warners, MGM)",
S.Leroy,D,SLr,1982,Leroy,Serge,,,USA,,
LeSaint,D,EJL,1916,Le Saint,Edward J.,,,,St(Universal),
Leslie,WPD,ILs,1992,Leslie,John,,,USA,Ty(Porn),
Lessac,D,MLs,1992,Lessac,Michael,,,,,
Lesser,P,,1949-1955,Lesser,Sol,,,USA,Ww(RKO) Fd(Lesser),
M.Lester,D,MLt,1979-1984,Lester,Mark L.,,,,,
R.Lester,D,RDL,1961-1984,Lester,Richard `Dick',1932,,USA,,
Lettich,D,SLe,1991,Lettich,Sheldon,,,,,
Levant,D,BLv,1992-1994,Levant,Brian,,,,,
Levey,D,WLe,1977,Levey,William,,,USA,,
Levin,D,HeL,1943-1977,Levin,Henry,1909,1980,USA,,
Levine,P,,1997,Levine,Joseph E.,,,,,
B.Levinson,WD,BLe,1982-1992,Levinson,Barry,1932,,USA,"Mt(Valerie Curtin,)",
F.Levinson,D,FLe,1972,Levinson,Fred,,,USA,,
Levitt,D,GLe,1974,Levitt,Gene,[6],,USA,Med(TV),
Benn~Levy,D,,1932,Levy,Benn W.~,,,,Inb(Hitchcock) Ww(Hitchcock),
D.Levy,WD,DLv,1999,Levy,Dani,,,,,
J.Levy,D,JLv,1994,Levy,Jefery,,,,,
Louis~Levy,M,,1920-1947,Levy,Louis,1893,,Great Britain,St(Gaumont; Gainsborough),
Lewicki,D,SLw,1977,Lewicki,Stephen,,,USA,Ty(Porn),
Lewin,WPD,ALe,1942-1957,Lewin,Albert,1895,1968,USA,Ty(Omar Khayyam fixation),
B.Lewin,D,BLw,1992,Lewin,Ben,,,Australia,,
A.Lewis,P,,,Lewis,Albert E.,1884,1978,USA,Or(Poland),
H.G.Lewis,WDMC,HGL,1964-1968,Lewis,Herschell Gordon,,,USA,,
J.Lewis,ADP,JL,1960-1964,Lewis,Jerry,,,USA,Ty(Comd) St(Paramount),
J.H.Lewis,D,JHL,1940-1958,Lewis,Joseph H.,1900,,USA,Ty(noir),
R.Lewis,D,RoL,1956-1980,Lewis,Robert,,,USA,,
Val~Lewton,P,,1942-1943,Lewton,Val,,,,St(RKO),
Leytis,D,JsL,1962,Leytis,Joseph,,,,"Ww(Hitckcock, TV)",
LHerbier,D,LHe,1919-1947,L'Herbier,Marcel,,,France,ty(Impressionistic),
Li,D,SHL,1991,Li,ShaoHong,,,China,,
Libov,D,HLv,1994,Libov,Howard,,,,,
Lieberman,D,RLi,1980-1993,Lieberman,Robert,,,USA,,
Light,D,MLi,1974,Light,Mike,,,USA,,
Lima,D,WaL,1965,Lima,"Walter, Jr.",,,Brazil,Ty(Cinema Novo),
Liman,D,DLi,1996,Liman,Doug,,,,,
Lindberg,D,PLi,1940,Lindeberg,Per,,,Sweden,Er(=Leopold Lindtberg),
LindsayHogg,D,MLH,1976-1991,Lindsay-Hogg,Michael,,,Great Britain,,
Lindtberg,AD,LeL,1928-1954,Lindtberg,Leopold,1902,,Austria,Nt(settled in Swizerland),
Link,D,CLi,1998,Link,Caroline,,,,,
Linklater,D,RLl,1991-1997,Linklater,Richard,,,,,
Linson,D,ALi,1980,Linson,Art,,,USA,,
Lipstadt,D,ALs,1982,Lipstadt,Aaron,,,USA,,
Lisberger,D,StL,1982,Lisberger,Steven,,,USA,,
Little,D,DHL,1989,Little,Dwight H.,,,USA,,
Littlewood,D,JLw,1963,Littlewwod,Joan,1914,,Great Britain,Mainly(stage) Gd(F),
Littman,D,LyL,1983,Littman,Lynne,,,,,
Litvak,D,AL,1931-1970,Litvak,Anatole,1902,1974,Russia,,
Livingston,D,JLi,1991,Livingston,Jennie,,,USA,Gd(F),
Llosa,D,LLl,1993,Llosa,Luis,,,,,
F.Lloyd,ADP,FLl,1917-1955,Lloyd,Frank,1887,1960,Great Britain,Or(Scots) Ww(Hitchcock) St(Republic),
H.Lloyd,ADP,HL,1922-1930,Lloyd,Harold,,,USA,,
N.Lloyd,ADP,NLl,1960-1964,Lloyd,Norman,1914,,Great Britain,Ww(Hitchcock; TV),
R.Lloyd,P,1934,Lloyd,Robert,,,,,St(Warners),
Loach,D,KLo,1965-1994,Loach,Ken,1939,,Great Britain,Ty(Docu),
Locke,AD,SLo,1988-1990,Locke,Sondra,,,USA,Gd(F),
B.Logan,WD,BoL,1981,Logan,Bob,,,USA,,
J.Logan,WD,JoL,1938-1969,Logan,Joshua,1908,,USA,,
Loginotto,D,KLg,1998,Loginotto,Kim,,,,Ge(F),
Lokkeberg,WDA,VLo,1980,Lokkeberg,Vibeke,,,Norway,Gd(F),
Loncraine,D,RLo,1982,Loncraine,Richard,,,,,
London,D,JeL,1986,London,Jerry,,,,Er(dow),
Lopez,D,TLo,1993,Lopez,Temistocles,,,,,
Lord,D,JCL,1981,Lord,Jean Claude,,,,,
Lorre,AWD,PLo,1951,"L\""owenstein",Laszlo,1904,1964,Hungary,,
loSavio,D,GlS,1910,lo Savio,Gerolamo,,,Italy,,
Losey,D,JLo,1948-1983,Losey,Joseph,1909,,USA,,
Lourie,D,EuL,1953-1961,Lourie,Eugene,,,,Ty(S.F.),
Jean~Louis,V,,,Louis,Jean,1908,,,Aw(AA),
Lowry,D,DLo,1983,Lowry,Dick,,,USA,,
Loy,D,NaL,1984,Loy,Nanni,,,Italy,,
Lubin,D,ArL,1934-1971,Lubin,Arthur,1901,,USA,Ty(comic animals),
Lubitsch,ADW,EL,1914-1946,Lubitsch,Ernst,1892,1947,Germany,St(MGM) Inf(Hitchcock),
J.M.Lucas,D,IML,1956-1957,Lucas,John Meredyth,,,,,
G.Lucas,DWP,GgL,1971-1977,Lucas,George,1945,,USA,Aw(Thalberg AA;1992),
Luchetti,D,DLu,1994,Luchetti,Daniele,,,Italy,,
Lucidi,D,MLu,1976,Lucidi,Maurice,,,,,
Ludcke,WD,MLd,1974,"L\""udcke",Marianne,,,Germany,Gd(F),
Ludwig,D,ELu,1932-1963,Ludwig,Edward,1899,1952,USA,,
Luhrmann,D,BaL,1992,Luhrmann,Baz,,,Australia,,
Lumet,DA,SL,1957-1997,Lumet,Sidney,1924,,USA,,
A.Lumiere,D,ALu,1895,Lumiere,Auguste,1862,1954,France,,
Lumiere,D,,1895,Lumiere,Louis,1864,1948,France,,
Luna,D,BLu,1993,Luna,Bigas,,,Spain,,
Lungin,WD,PvL,1990,Lungin,Pavel,1941,,Russia,,
Lupino,AWPD,IdL,1950-1961,Lupino,Ida,1914,,Great Britain,"Ww(Hitchcock, TV) Gd(F) Fd(Filmways)",
Luske,D,HLu,1955,Luske,Hamilton,,,USA,St(Disney),
Lustig,D,WLu,1982,Lustig,William,,,USA,,
D.Lynch,D,DLy,1978-1980,Lynch,David,,,,,
J.Lynch,D,JLy,1993,Lynch,Jennifer,,,,Ch(David Lynch) Gd(F),
P.Lynch,D,PLy,1980,Lynch,Paul,,,USA,,
Lynn,D,JnL,1990-1994,Lynn,Jonathan,,,Great Britain,,
Lyne,D,AdL,1983-1993,Lyne,Adrian,,,,Er(Lyne),
Lyon,D,FrL,1956,Lyon,Francis D.,,,USA,St(Disney),
McAnuff,D,DMc,1998,McAnuff,Des,,,Great Britain,,
MacArthur,WDP,CMA,1935-1936,MacArthur,Charles,1895,1956,USA,Ww(Ben Hecht) M(Helen Hayes),
